Business Name,Phone,PHONE_FOUND,Category,District,Taluka,Address,Rating,Reviews,Website,Facebook,Instagram,WhatsApp,Maps URL,Lead Type,lead_status,listing_opened,listing_failure_reason,whatsappStatus,contactedAt,lastMessage,notes,optOut,Export Date
Results,8999284924,True,Study Center,Beed,Beed,"जुना चराठा रोड, अंकुशनगर, Beed, Maharashtra 431122",4.9,12,,,,8999284924,"https://www.google.com/maps/place/Sadhana+Abhyasika/@18.994589,75.7267653,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Beed,+Maharashtra!3m6!1s0x3bc52bcc11a1d9ed:0x3401dcd0b3d15eab!8m2!3d18.9837189!4d75.7299042!15sCiFTdHVkeSBDZW50ZXIgaW4gQmVlZCwgTWFoYXJhc2h0cmFaIiIgc3R1ZHkgY2VudGVyIGluIGJlZWQgbWFoYXJhc2h0cmGSAQ9zdHVkeWluZ19jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZPY1dwb09HWlNhRGhEU25GUlJSQULgAQD6AQQINxBA!16s%2Fg%2F11xd408g0c?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9921783760,True,Tuition Classes,Beed,Ambejogai,"Mahatma Gandhi Rd, Tution Area, Anand Nagar, Ambajogai, Maharashtra 431517",4.8,50,,,,9921783760,"https://www.google.com/maps/place/Prashik+Coaching+Classes/@18.7280874,76.3853952,16z/data=!4m10!1m2!2m1!1sTuition+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55f1cb0c1e985:0x5ea29daa76ed6c25!8m2!3d18.7281836!4d76.3930221!15sCilUdWl0aW9uIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVoqIih0dWl0aW9uIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVy4AEA!16s%2Fg%2F11f66d1gp8?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Swapnapurti Abhyasika,7972112991,True,Study Center,Beed,Georai,"7Q82 2J6, Siddhivinayak Colony, Gajanan Nagar, Gevrai, Maharashtra 431127",4.8,10,,,,7972112991,https://www.google.com/maps/place/Swapnapurti+Abhyasika/data=!4m7!3m6!1s0x3bdad90012210a95:0x819c1256928434fd!8m2!3d19.2650301!4d75.7515141!16s%2Fg%2F11vt8gz7wk!19sChIJlQohEgDZ2jsR_TSEklYSnIE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9639639563,True,Study Center,Beed,Ambejogai,"2nd, Shivgandh, Dnyantara Nagar, Nr. Ring Road, Ekatmata Colony, Yashwantrao Chavan Chowk, Ambajogai, Maharashtra 431517",4.7,119,,,,9639639563,"https://www.google.com/maps/place/Dnyanpitt+Abhyasika/@18.7337167,76.3728968,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55e6e57308101:0x3b8347cf8562ad45!8m2!3d18.7176969!4d76.3778593!15sCiZTdHVkeSBDZW50ZXIgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVonIiVzdHVkeSBjZW50ZXIgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEHbGlicmFyeZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNW9VV1JYZUVOa1Z6UjRWVmhLWm1NelNrUk9SbkJKWkRGT1JHTkdSUkFC4AEA-gEFCO4DEEM!16s%2Fg%2F11c1p9s0nh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Training Sub Centre Mahagenco,6088293965,True,Training Institute,Beed,Parli,"VG8C 3HF, TPS Colony, Parli rural, Maharashtra 431520",4.6,8,,,,6088293965,"https://www.google.com/maps/place/Training+Sub+Centre,+MAHAGENCO/data=!4m7!3m6!1s0x3bcff74698bc2013:0xa68aa06088293965!8m2!3d18.8651775!4d76.5214233!16s%2Fg%2F11ghfs7p72!19sChIJEyC8mEb3zzsRZTkpiGCgiqY?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Aishwarya Computer & Information Technology,9860006121,True,Computer Classes,Beed,Ambejogai,"Block No. 12, 1st Floor, of N.P Complex, I/F City Police Station, Ismail Heru Gawli, Sadar Bazar, Ambajogai, Maharashtra 431517",5.0,41,,,,9860006121,"https://www.google.com/maps/place/Aishwarya+Computer+%26+Information+Technology/@18.7327236,76.3819844,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55f2d7f89e05f:0x44cc2a4fa5090ee!8m2!3d18.7327236!4d76.3819844!16s%2Fg%2F11vk65kl5j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Anusaya Computer Education,9765100555,True,Computer Classes,Beed,Ambejogai,"M Cl, लोकशाहीर अण्णाभाऊ साठे चौका समोर, अंबाजोगाई, Magarwadi, Maharashtra 431515",5.0,27,,,,9765100555,"https://www.google.com/maps/place/Anusaya+Computer+Education/@18.7337459,76.4001551,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55e57c2d26683:0xe8d0ffe5edbe1ef2!8m2!3d18.7337459!4d76.4001551!16s%2Fg%2F11c2j8bfsz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Anushka Paramedical Institute Patoda,8975509715,True,Training Institute,Beed,Patoda,"Choure Complex, Patoda, Maharashtra 414204",5.0,5,,,,8975509715,https://www.google.com/maps/place/Anushka+Paramedical+Institute+Patoda/data=!4m7!3m6!1s0x3bc4cf003da47f3b:0x3b36eaae7b2db81c!8m2!3d18.8044125!4d75.4816719!16s%2Fg%2F11mczcxkmn!19sChIJO3-kPQDPxDsRHLgte67qNjs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Bhagyashri's Smart Kid Abacus & Tuition Classes,8208408273,True,Abacus Classes,Beed,Patoda,"Techops garden city,wing C flat no 104,b/o Sanjuba School, Umred Rd, Dighori, Bahadura, Maharashtra 440034",5.0,19,,,,8208408273,https://www.google.com/maps/place/BHAGYASHRI%27S+SMART+KID+ABACUS+%26+TUITION+CLASSES/data=!4m7!3m6!1s0x3bd4b9962e5fa449:0xc3c1a9650e4b42ff!8m2!3d21.0958848!4d79.1472525!16s%2Fg%2F11rv9tq_np!19sChIJSaRfLpa51DsR_0JLDmWpwcM?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Bhartharinath Computer Typing Institute,9922795035,True,Computer Institute,Beed,Parli,"Ganeshpar Rd, Peth Mohallah, Parli Vaijnath, Maharashtra 431515",5.0,6,,,,9922795035,https://www.google.com/maps/place/Bhartharinath+Computer+Typing+Institute/data=!4m7!3m6!1s0x3bcff746e4525cad:0x5b11a022c658bb33!8m2!3d18.8476421!4d76.5351874!16s%2Fg%2F11j8z82cmg!19sChIJrVxS5Eb3zzsRM7tYxiKgEVs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Genius Proactive Abacus Classes,7775812770,True,Abacus Classes,Beed,Patoda,"dhan gaury layout, Plot no. 108, Bhilgaon, Maharashtra 440029",5.0,8,,,,7775812770,https://www.google.com/maps/place/GENIUS+PROACTIVE+ABACUS+CLASSES/data=!4m7!3m6!1s0x3bd4c7007693b705:0x5110a918bef2cd4c!8m2!3d21.1950754!4d79.1401897!16s%2Fg%2F11vwsqcmmt!19sChIJBbeTdgDH1DsRTM3yvhipEFE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Kulkarni Education,9930434232,True,11th 12th Science Classes,Beed,Beed,"Ranganath Krupa, Satwai maidan road, in front of HP Gas agency, Malives, Beed, Maharashtra 431122",5.0,5,,,,9930434232,"https://www.google.com/maps/place/Kulkarni+Education/@18.9962995,75.7605995,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b5abd7371e1:0xe52dbf19db637046!8m2!3d18.9962995!4d75.7605995!16s%2Fg%2F11j65jjz3d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Radiant Speaking English Classes,8830468970,True,Spoken English,Beed,Shirur Kasar,"Revenue Colony, Shirur, Maharashtra 412210",5.0,40,,,,8830468970,https://www.google.com/maps/place/Radiant+Speaking+English+Classes/data=!4m7!3m6!1s0x3bc32dc701d2c18d:0x20b1865b8a49bac3!8m2!3d18.8254418!4d74.3735978!16s%2Fg%2F11f123hz_9!19sChIJjcHSAcctwzsRw7pJiluGsSA?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9881050444,True,Training Institute,Beed,Ambejogai,"Raghukul building, near, Prashant Nagar, Ambajogai, Maharashtra 431515",5.0,93,,,,9881050444,"https://www.google.com/maps/place/Parth+Academy+-+Best+Handwriting+Classes+in+Ambajogai+%7C+Best+English+Handwriting+Classes+%7C+Best+Marathi+Handwriting+Classes/@18.7313675,76.3888569,17z/data=!4m10!1m2!2m1!1sTraining+Institute+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55ff79d32cfab:0x836263b88de1ed56!8m2!3d18.7283665!4d76.3912025!15sCixUcmFpbmluZyBJbnN0aXR1dGUgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVotIit0cmFpbmluZyBpbnN0aXR1dGUgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPdHJhaW5pbmdfY2VudGVy4AEA!16s%2Fg%2F11vz1p63rb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8766550642,True,Training Institute,Beed,Ambejogai,"Anand Nagar, Ambajogai, Maharashtra 431515",5.0,65,,,,8766550642,"https://www.google.com/maps/place/VIVEKANAND+CLASSES,+PCB+,PCM+AMBAJOGAI/@18.7283665,76.3866964,17z/data=!4m10!1m2!2m1!1sTraining+Institute+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55f91200914c1:0x5c52074718ecd135!8m2!3d18.7298129!4d76.3945722!15sCixUcmFpbmluZyBJbnN0aXR1dGUgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVotIit0cmFpbmluZyBpbnN0aXR1dGUgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEXZWR1Y2F0aW9uYWxfaW5zdGl0dXRpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkljSEpVY21WQkVBReABAPoBBAgAEEo!16s%2Fg%2F11j4hd407s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8446181810,True,Tuition Classes,Beed,Ambejogai,"Guruwar Peth, Gawli Pura, Ambajogai, Maharashtra 431517",5.0,7,,,,8446181810,"https://www.google.com/maps/place/KHOT+CHEMISTRY+CLASSES+(KCC),+Best+Coaching+For+PCM+%7C+PCB+%7C+PCMB+%26+All+Competitive+Exam+Coaching+Centre/@18.7340437,76.3763748,16z/data=!4m10!1m2!2m1!1sTuition+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55fb6df42900d:0x90a4d4ae820ba68b!8m2!3d18.7284944!4d76.3936487!15sCilUdWl0aW9uIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVoqIih0dWl0aW9uIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwV1JrMUVRa05OTW1nMlpETmFRMHhXUm14V01IaHJWV3BDU0ZkWFl4QULgAQD6AQQIABAZ!16s%2Fg%2F11t2y2zvlf?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,7447241212,True,Academy,Beed,Dharur,Sharda English School 5.0(2) Kindergarten School · R4F7 Q8C Closed · Opens 10 am Mon  Directions,5.0,5,,,,7447241212,https://www.google.com/maps/place/Sharda+English+School/data=!4m7!3m6!1s0x3bc5479407a4a4c3:0x4616a637908e1596!8m2!3d18.8244266!4d76.1132572!16s%2Fg%2F11ss9x002w!19sChIJw6SkB5RHxTsRlhWOkDemFkY?authuser=0&hl=en&rclk=1,NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8686005050,True,Computer Institute,Beed,,"Mominpura road, Barsi Naka Cir, Beed, Maharashtra 431100",5.0,13,,,,8686005050,"https://www.google.com/maps/place/Rising+star+computer+institute/@18.9904605,75.7271181,14z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Beed,+Maharashtra!3m6!1s0x3bc52ba0bf85b53b:0xd11badc25e6da471!8m2!3d18.9790147!4d75.7653958!15sCidDb21wdXRlciBJbnN0aXR1dGUgaW4gQmVlZCwgTWFoYXJhc2h0cmFaKCImY29tcHV0ZXIgaW5zdGl0dXRlIGluIGJlZWQgbWFoYXJhc2h0cmGSARBlZHVjYXRpb25fY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4R1Qxb3hVakZUZWs1WVVsUkdSMk16YXpWaE1VRXpZWHBhV1ZkWFl4QULgAQD6AQQIABAr!16s%2Fg%2F11myh14s4l?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8788502500,True,Competitive Exam Classes,Beed,Ambejogai,"Adarsh Colony, Magarwadi, Maharashtra 431515",5.0,10,,,,8788502500,"https://www.google.com/maps/place/Kshamata+Vardhan+Akadami/@18.7340437,76.3663326,15z/data=!4m10!1m2!2m1!1sCompetitive+Exam+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55e585459c299:0x69a21ec8b267d618!8m2!3d18.7312981!4d76.3957246!15sCjJDb21wZXRpdGl2ZSBFeGFtIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVozIjFjb21wZXRpdGl2ZSBleGFtIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVy4AEA!16s%2Fg%2F11dzdhk2vy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8408844487,True,Computer Institute,Beed,Ashti,"Akoli, near ZILHA PARISHAD SCHOOL, Ashti, Maharashtra 431507",5.0,5,,,,8408844487,"https://www.google.com/maps/place/Swarajay+Computer+Ashti/@17.8445458,70.7951869,7z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Ashti,+Maharashtra!3m6!1s0x3bdabdaa094c3597:0xaadffd6cf3d9b58e!8m2!3d19.3787036!4d76.2235855!15sCihDb21wdXRlciBJbnN0aXR1dGUgaW4gQXNodGksIE1haGFyYXNodHJhkgEQZWR1Y2F0aW9uX2NlbnRlcuABAA!16s%2Fg%2F11f38jh0v4?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Sahyadri Computer Institute Georai,9767159150,True,Coaching Classes,Beed,Georai,"Siddhivinayak Colony, Gajanan Nagar, Gevrai, Maharashtra 431127",5.0,15,,,,9767159150,https://www.google.com/maps/place/SAHYADRI+COMPUTER+INSTITUTE+GEORAI/data=!4m7!3m6!1s0x3bdad9fbdd951e95:0x7a0343daf084807b!8m2!3d19.2652511!4d75.7517919!16s%2Fg%2F11v9jywx1w!19sChIJlR6V3fvZ2jsRe4CE8NpDA3o?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Success Computer Education Shirur,9890049005,True,Computer Institute,Beed,Shirur Kasar,"Shirur S.T.Stand Road, Shirur, Maharashtra 412210",5.0,36,,,,9890049005,https://www.google.com/maps/place/Success+Computer+Education+Shirur/data=!4m7!3m6!1s0x3bc32dc7a7477911:0x7c4913300fa85f18!8m2!3d18.8263679!4d74.373344!16s%2Fg%2F11f08rzvf6!19sChIJEXlHp8ctwzsRGF-oDzATSXw?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
The Universe Spoken English & Personality Development Academy,9860605520,True,English Speaking Classes,Beed,Patoda,"424, Krida Square Rd, beside south point High School, Krida Chowk, Hanuman Nagar, Nagpur, Maharashtra 440009",5.0,100,,,,9860605520,https://www.google.com/maps/place/The+Universe+Spoken+English+%26+Personality+Development+Academy/data=!4m7!3m6!1s0x3bd4c7b14fb33adf:0x1d84b97df6c9e403!8m2!3d21.1297559!4d79.1046446!16s%2Fg%2F11tmxh2t0y!19sChIJ3zqzT7HH1DsRA-TJ9n25hB0?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
