Business Name,Phone,PHONE_FOUND,Category,District,Taluka,Address,Rating,Reviews,Website,Facebook,Instagram,WhatsApp,Maps URL,Lead Type,lead_status,listing_opened,listing_failure_reason,whatsappStatus,contactedAt,lastMessage,notes,optOut,Export Date
Results,9699702013,True,Study Center,Beed,Ambejogai,"P99G XV8, Nagsen Nagar, Ganesh Nagar, Morewadi, Maharashtra 431517",5.0,7,,,,9699702013,"https://www.google.com/maps/place/Apex+Study+Room/@18.7176969,76.3588049,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55f005a28b135:0xcb96cba3f2008308!8m2!3d18.7199132!4d76.3772136!15sCiZTdHVkeSBDZW50ZXIgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVonIiVzdHVkeSBjZW50ZXIgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPc3R1ZHlpbmdfY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwV2RtVkRNWGRVYTNSVFVtNUtNVnBYYUUxT1Ixa3hVbXRXUTJSc1JSQULgAQD6AQQIABA4!16s%2Fg%2F11njcwtv2p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,9921831183,True,Study Center,Beed,Ambejogai,"Yashwantrao chock, near gurudev school, Bank Colony, Morewadi, Maharashtra 431517",5.0,8,,,,9921831183,"https://www.google.com/maps/place/The+Focus+Zone+Study+Room/@18.736873,76.3692345,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55fbdddeb4867:0xe25b9c4425c08045!8m2!3d18.7172753!4d76.3716597!15sCiZTdHVkeSBDZW50ZXIgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVonIiVzdHVkeSBjZW50ZXIgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPc3R1ZHlpbmdfY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1d1YxcFlSbVpOVkVwQ1RWVTVSbFJFVmxCalYwWkpXak53ZVZadFl4QULgAQD6AQQIABAm!16s%2Fg%2F11xrrg7_tc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,9130230112,True,Study Center,Beed,Ambejogai,"Shri Sant Swatamali, Chowk, Mali Nagar, Magarwadi, Maharashtra 431515",5.0,5,,,,9130230112,"https://www.google.com/maps/place/Yogeshwari+Abhyasika/@18.7172753,76.3526053,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55d8d4b3fbcf3:0xfd12d4800a0cb0c6!8m2!3d18.7304796!4d76.3969947!15sCiZTdHVkeSBDZW50ZXIgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYZIBD3N0dWR5aW5nX2NlbnRlcuABAA!16s%2Fg%2F11sbcw0ch_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
S.p.technical Institute Patoda,8509147217,True,Academy,Beed,Patoda,"QFXH RXG, Patoda, Maharashtra 414204",5.0,3,,,,8509147217,https://www.google.com/maps/place/S.P.TECHNICAL+INSTITUTE+PATODA/data=!4m7!3m6!1s0x3bc4c5f7ff92e5b5:0x2a2dfc7f9d5c412c!8m2!3d18.799548!4d75.4799514!16s%2Fg%2F11t9f1qcdv!19sChIJteWS__fFxDsRLEFcnX_8LSo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Sunrise Coaching Classes Shirur Kasar Atar Sir's,9196641003,True,Coaching Classes,Beed,Shirur Kasar,"Jijamata chawk, Beed Rd, behind hero show room, near canal, Shirur Kasar, Maharashtra 413249",5.0,9,,,,9196641003,https://www.google.com/maps/place/Sunrise+Coaching+Classes+shirur+kasar%28Atar+Sir%27s%29/data=!4m7!3m6!1s0x3bdb340eda2b68c1:0xab129f8a266d82a0!8m2!3d19.0577586!4d75.4279864!16s%2Fg%2F11fx9cvf0h!19sChIJwWgr2g402zsRoIJtJoqfEqs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Tech Masters Training And Study Centre Ambajogai,7020725019,True,Computer Classes,Beed,Ambejogai,"Mandi Bazar, Arish colony, Ambajogai, Maharashtra 431517",5.0,3,,,,7020725019,"https://www.google.com/maps/place/Tech+Masters+Training+and+Study+Centre+Ambajogai/@18.736873,76.3882889,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55fdf98225e17:0x8872b0289b065d6a!8m2!3d18.736873!4d76.3882889!16s%2Fg%2F11ydtg5wcn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
मातोश्री अभ्यासिका,9049035150,True,Study Center,Beed,Kaij,"P388 39P, Kaij, Maharashtra 431123",5.0,3,,,,9049035150,https://www.google.com/maps/place/%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A5%8B%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%85%E0%A4%AD%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%BF%E0%A4%95%E0%A4%BE/data=!4m7!3m6!1s0x3bc53fa13d45f211:0xea92c11360a33f41!8m2!3d18.7152191!4d76.0659662!16s%2Fg%2F11ssx6jl42!19sChIJEfJFPaE_xTsRQT-jYBPBkuo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Alchemist Spoken English Branch 2,8788414136,True,Spoken English,Beed,Shirur Kasar,"in front of Bank Of Maharashtra, VP College, Rui, Maharashtra 413133",4.9,52,,,,8788414136,https://www.google.com/maps/place/Alchemist+Spoken+English+Branch-2/data=!4m7!3m6!1s0x3bc375ec7e1812d1:0xea07e337598b4032!8m2!3d18.1824789!4d74.6090639!16s%2Fg%2F11tk30jqjr!19sChIJ0RIYfux1wzsRMkCLWTfjB-o?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,8999284924,True,Study Center,Beed,Beed,"जुना चराठा रोड, अंकुशनगर, Beed, Maharashtra 431122",4.9,12,,,,8999284924,"https://www.google.com/maps/place/Sadhana+Abhyasika/@18.994589,75.7267653,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Beed,+Maharashtra!3m6!1s0x3bc52bcc11a1d9ed:0x3401dcd0b3d15eab!8m2!3d18.9837189!4d75.7299042!15sCiFTdHVkeSBDZW50ZXIgaW4gQmVlZCwgTWFoYXJhc2h0cmFaIiIgc3R1ZHkgY2VudGVyIGluIGJlZWQgbWFoYXJhc2h0cmGSAQ9zdHVkeWluZ19jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZPY1dwb09HWlNhRGhEU25GUlJSQULgAQD6AQQINxBA!16s%2Fg%2F11xd408g0c?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Ideal Education Center,9860051231,True,Study Center,Beed,Kaij,"P388 FJ8 shiveparbha complex, Road, Kanadi Mali, Kaij, Maharashtra 431123",4.8,4,,,,9860051231,https://www.google.com/maps/place/Ideal+Education+Center/data=!4m7!3m6!1s0x3bc53f7391f7ba75:0x349701af0d0e7bd1!8m2!3d18.7160802!4d76.0663787!16s%2Fg%2F11hcfm3d5j!19sChIJdbr3kXM_xTsR0XsODa8BlzQ?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9921783760,True,Tuition Classes,Beed,Ambejogai,"Mahatma Gandhi Rd, Tution Area, Anand Nagar, Ambajogai, Maharashtra 431517",4.8,50,,,,9921783760,"https://www.google.com/maps/place/Prashik+Coaching+Classes/@18.7280874,76.3853952,16z/data=!4m10!1m2!2m1!1sTuition+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55f1cb0c1e985:0x5ea29daa76ed6c25!8m2!3d18.7281836!4d76.3930221!15sCilUdWl0aW9uIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVoqIih0dWl0aW9uIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVy4AEA!16s%2Fg%2F11f66d1gp8?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Swapnapurti Abhyasika,7972112991,True,Study Center,Beed,Georai,"7Q82 2J6, Siddhivinayak Colony, Gajanan Nagar, Gevrai, Maharashtra 431127",4.8,10,,,,7972112991,https://www.google.com/maps/place/Swapnapurti+Abhyasika/data=!4m7!3m6!1s0x3bdad90012210a95:0x819c1256928434fd!8m2!3d19.2650301!4d75.7515141!16s%2Fg%2F11vt8gz7wk!19sChIJlQohEgDZ2jsR_TSEklYSnIE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9639639563,True,Study Center,Beed,Ambejogai,"2nd, Shivgandh, Dnyantara Nagar, Nr. Ring Road, Ekatmata Colony, Yashwantrao Chavan Chowk, Ambajogai, Maharashtra 431517",4.7,119,,,,9639639563,"https://www.google.com/maps/place/Dnyanpitt+Abhyasika/@18.7337167,76.3728968,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55e6e57308101:0x3b8347cf8562ad45!8m2!3d18.7176969!4d76.3778593!15sCiZTdHVkeSBDZW50ZXIgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVonIiVzdHVkeSBjZW50ZXIgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEHbGlicmFyeZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNW9VV1JYZUVOa1Z6UjRWVmhLWm1NelNrUk9SbkJKWkRGT1JHTkdSUkFC4AEA-gEFCO4DEEM!16s%2Fg%2F11c1p9s0nh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Training Sub Centre Mahagenco,6088293965,True,Training Institute,Beed,Parli,"VG8C 3HF, TPS Colony, Parli rural, Maharashtra 431520",4.6,8,,,,6088293965,"https://www.google.com/maps/place/Training+Sub+Centre,+MAHAGENCO/data=!4m7!3m6!1s0x3bcff74698bc2013:0xa68aa06088293965!8m2!3d18.8651775!4d76.5214233!16s%2Fg%2F11ghfs7p72!19sChIJEyC8mEb3zzsRZTkpiGCgiqY?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
A1 Abacus And Coaching Classes Beed,9421942977,True,Abacus Classes,Beed,Dharur,"in front of Gajanan Temple, Aditya Nagari, Bhakti Constration, Beed, Maharashtra 431122",5.0,1,,,,9421942977,https://www.google.com/maps/place/A1+Abacus+and+Coaching+Classes+Beed/data=!4m7!3m6!1s0x3bc52baf49992f55:0x2ca42e7c2f715383!8m2!3d18.996968!4d75.7399774!16s%2Fg%2F11p01lv5l4!19sChIJVS-ZSa8rxTsRg1NxL3wupCw?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Aarush Abacus Academy And Coaching Classes.,7447477748,True,Abacus Classes,Beed,Shirur Kasar,"Yashwant Colony Rd, Yashwant Colony, Pabal Phata, Shirur, Maharashtra 412210",5.0,,,,,7447477748,https://www.google.com/maps/place/Aarush+Abacus+Academy+and+Coaching+classes./data=!4m7!3m6!1s0x3bc32d17c0981e33:0xbb3113e41c671fe8!8m2!3d18.8259975!4d74.3705736!16s%2Fg%2F11rfcz7vz0!19sChIJMx6YwBctwzsR6B9nHOQTMbs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Aishwarya Computer & Information Technology,9860006121,True,Computer Classes,Beed,Ambejogai,"Block No. 12, 1st Floor, of N.P Complex, I/F City Police Station, Ismail Heru Gawli, Sadar Bazar, Ambajogai, Maharashtra 431517",5.0,41,,,,9860006121,"https://www.google.com/maps/place/Aishwarya+Computer+%26+Information+Technology/@18.7327236,76.3819844,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55f2d7f89e05f:0x44cc2a4fa5090ee!8m2!3d18.7327236!4d76.3819844!16s%2Fg%2F11vk65kl5j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Anusaya Computer Education,9765100555,True,Computer Classes,Beed,Ambejogai,"M Cl, लोकशाहीर अण्णाभाऊ साठे चौका समोर, अंबाजोगाई, Magarwadi, Maharashtra 431515",5.0,27,,,,9765100555,"https://www.google.com/maps/place/Anusaya+Computer+Education/@18.7337459,76.4001551,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55e57c2d26683:0xe8d0ffe5edbe1ef2!8m2!3d18.7337459!4d76.4001551!16s%2Fg%2F11c2j8bfsz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Anushka Paramedical Institute Patoda,8975509715,True,Training Institute,Beed,Patoda,"Choure Complex, Patoda, Maharashtra 414204",5.0,5,,,,8975509715,https://www.google.com/maps/place/Anushka+Paramedical+Institute+Patoda/data=!4m7!3m6!1s0x3bc4cf003da47f3b:0x3b36eaae7b2db81c!8m2!3d18.8044125!4d75.4816719!16s%2Fg%2F11mczcxkmn!19sChIJO3-kPQDPxDsRHLgte67qNjs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Bhagyashri's Smart Kid Abacus & Tuition Classes,8208408273,True,Abacus Classes,Beed,Patoda,"Techops garden city,wing C flat no 104,b/o Sanjuba School, Umred Rd, Dighori, Bahadura, Maharashtra 440034",5.0,19,,,,8208408273,https://www.google.com/maps/place/BHAGYASHRI%27S+SMART+KID+ABACUS+%26+TUITION+CLASSES/data=!4m7!3m6!1s0x3bd4b9962e5fa449:0xc3c1a9650e4b42ff!8m2!3d21.0958848!4d79.1472525!16s%2Fg%2F11rv9tq_np!19sChIJSaRfLpa51DsR_0JLDmWpwcM?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Bhartharinath Computer Typing Institute,9922795035,True,Computer Institute,Beed,Parli,"Ganeshpar Rd, Peth Mohallah, Parli Vaijnath, Maharashtra 431515",5.0,6,,,,9922795035,https://www.google.com/maps/place/Bhartharinath+Computer+Typing+Institute/data=!4m7!3m6!1s0x3bcff746e4525cad:0x5b11a022c658bb33!8m2!3d18.8476421!4d76.5351874!16s%2Fg%2F11j8z82cmg!19sChIJrVxS5Eb3zzsRM7tYxiKgEVs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Brain Master Pro Active Abacus Classes,9665383033,True,Abacus Classes,Beed,Dharur,"Vidya Bhavan High School, Savargaon Rd, Jijau Nagar, Kalamb, Maharashtra 413507",5.0,2,,,,9665383033,https://www.google.com/maps/place/Brain+Master+Pro-Active+abacus+Classes/data=!4m7!3m6!1s0x3bc515000ce0324b:0xba604facb7dfb3ff!8m2!3d18.573442!4d76.0276747!16s%2Fg%2F11vyxkxkdw!19sChIJSzLgDAAVxTsR_7Pft6xPYLo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Chate English School Tambwa,9890417676,True,English Speaking Classes,Beed,Dharur,"Q33Q M8Q, Kaij - Dharur Rd, Tambwa, Maharashtra 431123",5.0,1,,,,9890417676,https://www.google.com/maps/place/Chate+English+School+Tambwa/data=!4m7!3m6!1s0x3bc5410042c22e33:0x96ebff2a85f9b5eb!8m2!3d18.754418!4d76.0889959!16s%2Fg%2F11wc6zz0hk!19sChIJMy7CQgBBxTsR67X5hSr_65Y?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Excellence Science Academy Beed,8275268600,True,Academy,Beed,,"XPVW H4P, Jawhar Colony Rd, Jawahar Colony, Suhash Colony, Beed, Maharashtra 431122",5.0,1,,,,8275268600,"https://www.google.com/maps/place/Excellence+Science+Academy+Beed/@18.9939682,75.7453308,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ba5786a0d55:0x3a3d39a639d428fb!8m2!3d18.9939682!4d75.7453308!16s%2Fg%2F11mb4w8jb5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Genius Proactive Abacus Classes,7775812770,True,Abacus Classes,Beed,Patoda,"dhan gaury layout, Plot no. 108, Bhilgaon, Maharashtra 440029",5.0,8,,,,7775812770,https://www.google.com/maps/place/GENIUS+PROACTIVE+ABACUS+CLASSES/data=!4m7!3m6!1s0x3bd4c7007693b705:0x5110a918bef2cd4c!8m2!3d21.1950754!4d79.1401897!16s%2Fg%2F11vwsqcmmt!19sChIJBbeTdgDH1DsRTM3yvhipEFE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Icon Academy,8275004307,True,Academy,Beed,,"HN 5448, Gayatri Colony, Pimpargavan Rd, Dnyaneshwar Nagar, Dattadham Nagar, Beed, Maharashtra 431122",5.0,2,,,,8275004307,"https://www.google.com/maps/place/Icon+academy/@18.9981569,75.7438465,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52bd237ca790b:0xc8c50d3b75a9e1d3!8m2!3d18.9981569!4d75.7438465!16s%2Fg%2F11rxycl2np?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Jeet Proactive Abacus,9689977644,True,Abacus Classes,Beed,Patoda,"8th Mile, Samrat Ashok Nagar, Amravati Rd, Rati Layout, 8 Mile, Waddhamna, Davlameti, Maharashtra 440021",5.0,1,,,,9689977644,https://www.google.com/maps/place/Jeet+Proactive+Abacus/data=!4m7!3m6!1s0x3bd4eb0077688c07:0xfa42b1a4207fc8b5!8m2!3d21.1458105!4d78.9731756!16s%2Fg%2F11y3sc_mn4!19sChIJB4xodwDr1DsRtch_IKSxQvo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
