business_name,category,rating,reviews,phone,whatsapp,full_address,district,taluka,city,maps_link,website,has_website,lead_score,premium_lead,branch_count,digital_presence,rejection_reason
Spoton English Academy,Spoken English classes,4.7,109,9156140381,9156140381,"Sumbul (Natioanl) apartment ground floor Backside of old sarvoday school haji nagar, Akot Fail, Akola, Maharashtra 444003",Akola,,,https://www.google.com/maps/place/Spoton+english+academy/data=!4m7!3m6!1s0x3bd731842d38bd89:0x74de0cb7e9d0d2d2!8m2!3d20.7264891!4d77.0015609!16s%2Fg%2F11t7sxt45m!19sChIJib04LYQx1zsR0tLQ6bcM3nQ?authuser=0&hl=en&rclk=1,https://spotonenglish.in,yes,32,no,1,website,has website
Bright Career Institute,1st to 12th classes,4.4,152,9146144555,9146144555,"P279 H95, behind kala maruti mandir, next to Deepak more hospital, Ram Nagar, Ranpise Nagar, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/BRIGHT+CAREER+INSTITUTE/data=!4m7!3m6!1s0x3bd72f8951e60dd1:0x2963a38bfcd766fe!8m2!3d20.7115222!4d77.0132758!16s%2Fg%2F11h8f4tkhv!19sChIJ0Q3mUYkv1zsR_mbX_IujYyk?authuser=0&hl=en&rclk=1,https://brightcareerakola.in,yes,32,no,1,website,has website
Shree Samartha Coaching Classes Akola,1st to 12th classes,4.4,230,8929100751,8929100751,"P258 FXJ, near Shri Bara Jyortirling Temple, Ranpise Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Shree+Samartha+Coaching+Classes+Akola/data=!4m7!3m6!1s0x3bd72e1b99dcdb43:0x71b65be189bb066f!8m2!3d20.7087216!4d77.0173852!16s%2Fg%2F1pzsx9v82!19sChIJQ9vcmRsu1zsRbwa7ieFbtnE?authuser=0&hl=en&rclk=1,https://samartheducation.org,yes,32,no,1,website,has website
Deshumukh Sir's Saraswati Coaching Classes Akola,1st to 12th classes,4.3,146,9359390706,9359390706,"near BSNL, Toshniwal Layout, Dwarka Nagri, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Deshumukh+Sir%27s+Saraswati+Coaching+Classes+Akola/data=!4m7!3m6!1s0x3bd72e0381d44e4b:0x60aafe5834826d1f!8m2!3d20.702543!4d77.015949!16s%2Fg%2F124yhzsl6!19sChIJS07UgQMu1zsRH22CNFj-qmA?authuser=0&hl=en&rclk=1,https://saraswaticoachingclassesakola.in,yes,32,no,1,website,has website
Lalit Tutorials Akola,1st to 12th classes,4.3,740,7969000900,7969000900,"Toshniwal Layout, Dwarka Nagri, Akola, Maharashtra 444001",Akola,,,"https://www.google.com/maps/place/Lalit+Tutorials,+Akola/data=!4m7!3m6!1s0x3bd72e0389030dab:0x57988ed03587b7bf!8m2!3d20.7011282!4d77.0159434!16s%2Fg%2F1hm2mmvmq!19sChIJqw0DiQMu1zsRv7eHNdCOmFc?authuser=0&hl=en&rclk=1",https://lalittutorials.com,yes,32,no,1,website,has website
Siddhant Coaching Classes,1st to 12th classes,4.3,64,9822565154,9822565154,"Dwarka Nagri, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Siddhant+Coaching+Classes/data=!4m7!3m6!1s0x3bd72e04a1dba48b:0x33705c1edca0ff34!8m2!3d20.704124!4d77.0163874!16s%2Fg%2F12q4vq_zp!19sChIJi6TboQQu1zsRNP-g3B5ccDM?authuser=0&hl=en&rclk=1,https://siddhantcoachingclassesakola.com,yes,32,no,1,website,has website
Achievers Academy Commerce Classes,Commerce classes,4.9,40,8983419001,8983419001,"Sanket Chambers, Amanakha Plot, opposite to Khandelwal MRI Center, Civil Line, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Achievers+Academy+Commerce+Classes/data=!4m7!3m6!1s0x3bd72f08ab918b81:0x7c266080e77051e6!8m2!3d20.7058976!4d77.0115116!16s%2Fg%2F11g046lvpz!19sChIJgYuRqwgv1zsR5lFw54BgJnw?authuser=0&hl=en&rclk=1,https://theachieversacademy.co.in,yes,30,no,2,website,has website; outside target niche
Phonics World Phonics And Grammar Classes,Kids learning center,4.8,23,9423887090,9423887090,"height's, SHREE APARTMENT, in front of pratap hospital, Ram Nagar, Ranpise Nagar, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/Phonics+World+%7C+phonics+and+Grammar+classes/data=!4m7!3m6!1s0x3bd72e1de4b32b59:0xa66b9712a7fcb2d8!8m2!3d20.7110161!4d77.0142996!16s%2Fg%2F11k9j_dxyn!19sChIJWSuz5B0u1zsR2LL8pxKXa6Y?authuser=0&hl=en&rclk=1,http://otsguru.com,yes,30,no,2,website,has website; outside target niche
Centre For Defence Careers NDA & Cds Classes In Mumbai Thane,Army coaching,4.7,241,9320704957,9320704957,"Ecstasy Business Park, 110, JSD, Ashok Nagar, Mulund West, Mumbai, Maharashtra 400080",Akola,Balapur,,"https://www.google.com/maps/place/Centre+For+Defence+Careers+%28NDA+%26+CDS+Classes+in+Mumbai,+Thane%29/data=!4m7!3m6!1s0x3be7b92718714da7:0x3a895edd4591d916!8m2!3d19.1760413!4d72.9598131!16s%2Fg%2F1tfm53kw!19sChIJp01xGCe55zsRFtmRRd1eiTo?authuser=0&hl=en&rclk=1",https://centrefordefencecareers.co.in,yes,30,no,2,website,has website; outside target niche
Allen Career Institute,IIT JEE coaching,4.2,47,9513392969,9513392969,"Goenka Layout, Plot No. 118-120, Jawahar Nagar Rd, near Podar International School, Ravi Nagar, Dwarka Nagri, Akola, Maharashtra 444001",Akola,,,"https://www.google.com/maps/place/ALLEN+Career+Institute+-+Goenka+Layout+Campus+II+%7C+IIT+JEE,+NEET+%26+Foundation+Coaching/data=!4m7!3m6!1s0x3bd72f0aeee2d459:0xb01503a9d3c608e9!8m2!3d20.705509!4d77.0207895!16s%2Fg%2F11vrp0pl7x!19sChIJWdTi7gov1zsR6QjG06kDFbA?authuser=0&hl=en&rclk=1",https://allen.ac.in,yes,30,no,1,website,has website
Moves N Stretch Studio,1st to 12th classes,4.9,71,8975331144,8975331144,"2nd Floor, KK Heights, New, Necklace Rd, above TJSB Sahkari Bank, opp. Blackberry Complex, New Radhakisan Plots, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Moves+N+Stretch+Studio/data=!4m7!3m6!1s0x3bd72f21e8c17aed:0x59a8a67a9aa98b69!8m2!3d20.7124804!4d77.0091181!16s%2Fg%2F11fdy0s6j7!19sChIJ7XrB6CEv1zsRaYupmnqmqFk?authuser=0&hl=en&rclk=1,http://chatoracoach.com,yes,27,no,1,website,has website
Trikona Digital,1st to 12th classes,4.7,295,8485007201,8485007201,"Office No. 6, Radhakrishna Complex, Gorakshan Rd, next to Shubhmangal Banquet Hall, Akola, Maharashtra 444004",Akola,,,https://www.google.com/maps/place/Trikona+Digital+-+Digital+Marketing+Training+Institute+%26+Agency/data=!4m7!3m6!1s0x3bd72d22dac69599:0xb7087c3e85d7898!8m2!3d20.6916055!4d77.0175783!16s%2Fg%2F11h47z5y90!19sChIJmZXG2iIt1zsRmHhd6MOHcAs?authuser=0&hl=en&rclk=1,https://trikona.digital,yes,27,no,1,website,has website
Aaradhana Coaching Classes,IIT JEE coaching,5.0,1,7588502004,7588502004,"House no 45, near HP Petrol pump, Lahariya Nagar, Kaulkhed, Akola, Maharashtra 444004",Akola,,,https://www.google.com/maps/place/Aaradhana+coaching+classes/data=!4m7!3m6!1s0x3bd72df71dc32b93:0x4ee5d1cc4fe0db9c!8m2!3d20.679144!4d77.014298!16s%2Fg%2F11sckhdl7j!19sChIJkyvDHfct1zsRnNvgT8zR5U4?authuser=0&hl=en&rclk=1,https://aaradhanaclasses.vercel.app,yes,25,no,1,website,has website
Genius Abacus Center Akola,Mathematics classes,5.0,35,9552660110,9552660110,"Happy Hours School, near, Satav Chowk Rd, Jatharpeth, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/Genius+Abacus+Center+Akola/data=!4m7!3m6!1s0x3bd72f13f7cbd65d:0x7018e1cdb179a799!8m2!3d20.7194639!4d77.0165051!16s%2Fg%2F11vm5xm4dq!19sChIJXdbL9xMv1zsRmad5sc3hGHA?authuser=0&hl=en&rclk=1,http://geniusabacustraining.in,yes,25,no,2,website,has website; outside target niche
Kidzee Akola,Kids learning center,5.0,749,9850616002,9850616002,"H-12, Mhada Colony, near Sanskruti Restaurent, Ram Nagar, Ranpise Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Kidzee+Akola/data=!4m7!3m6!1s0x3bd72e1d94bf1421:0xae6f4d5f85f28843!8m2!3d20.7093831!4d77.0115869!16s%2Fg%2F11by_ykwjs!19sChIJIRS_lB0u1zsRQ4jyhV9Nb64?authuser=0&hl=en&rclk=1,http://kidzee.com,yes,25,no,2,website,has website; not coaching/academy related; outside target niche
Firstcry Intellitots Preschool & Daycare,Kids learning center,4.8,104,7249596435,7249596435,"Residence ""SHIVKRIPA, opp. Paramveer Hosp, near Kalpana Vatika Residency, Aadarsh Colony, Akola, Maharashtra 444004",Akola,,,"https://www.google.com/maps/place/FirstCry+Intellitots+Preschool+%26+Daycare+-+Adarsh+Colony,+Akola/data=!4m7!3m6!1s0x3bd72f76785dbf1f:0x600c89653bf58c79!8m2!3d20.692552!4d77.0140758!16s%2Fg%2F11t2lx84k8!19sChIJH79deHYv1zsReYz1O2WJDGA?authuser=0&hl=en&rclk=1",https://firstcry.com,yes,25,no,2,website,has website; not coaching/academy related; outside target niche
Datamate Computer Education Mkcl Authorized Learning Center,Computer classes,4.7,611,9422860072,9422860072,"Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Datamate+Computer+Education+MKCL+Authorized+Learning+Center/data=!4m7!3m6!1s0x3bd72e033270e76b:0x18ec740412d45fbf!8m2!3d20.7050599!4d77.01401!16s%2Fg%2F11c52rjkp0!19sChIJa-dwMgMu1zsRv1_UEgR07Bg?authuser=0&hl=en&rclk=1,http://datamateeducation.co.in,yes,25,no,2,website,has website; outside target niche
Iib Career Institute,IIT JEE coaching,4.0,43,7304730730,7304730730,"Jawahar Nagar Rd, Ranpise Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/IIB+Career+Institute+-+Akola/data=!4m7!3m6!1s0x3bd72f6e5215e75f:0x5019a69e99c530c8!8m2!3d20.7024138!4d77.016671!16s%2Fg%2F11shnqzjm1!19sChIJX-cVUm4v1zsRyDDFmZ6mGVA?authuser=0&hl=en&rclk=1,https://iibedu.com,yes,25,no,1,website,has website; rating below 4.2 or missing
,1st to 12th classes,4.9,226,7083431795,7083431795,"college, opposite RLT Science College, New Radhakisan Plots, Civil Line, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/%F0%9D%90%8F%F0%9D%90%AB%F0%9D%90%A2%F0%9D%90%9D%F0%9D%90%9E+%F0%9D%90%84%F0%9D%90%9D%F0%9D%90%AE%F0%9D%90%9C%F0%9D%90%9A%F0%9D%90%AD%F0%9D%90%A2%F0%9D%90%A8%F0%9D%90%A7+-+Best+Banking+Coaching+Classes+in+Akola+%7C+Top+MBA+Entrance+%7C+SSC+%7C+Railways+Coaching+%7C+MPSC+Coaching/data=!4m7!3m6!1s0x3bd731dbbc3e0273:0xde3dde7566ec0021!8m2!3d20.7054431!4d77.0063241!16s%2Fg%2F11glfdbsr0!19sChIJcwI-vNsx1zsRIQDsZnXePd4?authuser=0&hl=en&rclk=1,https://prideeducation.co.in,yes,22,no,1,website,missing business name; has website
Msquare Tutorials Best CA Foundation In Akola,1st to 12th classes,4.9,85,9370335455,9370335455,"Deshonnati Press, Old RTO Rd, Sahakar Nagar, Akola, Maharashtra 444004",Akola,,,https://www.google.com/maps/place/MSquare+Tutorials+Best+CA+FOUNDATION+in+Akola/data=!4m7!3m6!1s0x3bd72d5c53a1ff37:0x1e2e66b61f224716!8m2!3d20.6871796!4d77.0228736!16s%2Fg%2F11h4tnwxs0!19sChIJN_-hU1wt1zsRFkciH7ZmLh4?authuser=0&hl=en&rclk=1,http://msquaretutorials.com,yes,22,no,1,website,has website
Chanakya Career Academy,Army coaching,5.0,204,8563838383,8563838383,"Serve No 42/2, W849 FC6 Satpal Nagar New Pahadsing, Plot No 5, behind Bibi ka , Maqbara, Pahadsingpura, Aurangabad, Chhatrapati Sambhajinagar, Maharashtra 431001",Akola,Balapur,,"https://www.google.com/maps/place/Chanakya+Career+Academy+-+Best+Police+Bharti+Academy,+Army+Bharti+Academy,+,+Staff+Selection,+Navy+Air+Force,+BSF,+CRPF,+Forest+Training+Center,+Police,+Army+Training+center+in+Pune,+Aurangabad,+Maharashtra/data=!4m7!3m6!1s0x3bdb97523704b869:0xab1de8b4da09446b!8m2!3d19.9115183!4d75.3193822!16s%2Fg%2F11qg3d_6np!19sChIJabgEN1KX2zsRa0QJ2rToHas?authuser=0&hl=en&rclk=1",http://chanakyacareeracademy.co.in,yes,20,no,1,website,has website; outside target niche
Decent Computer Academy,Computer classes,5.0,654,9404135057,9404135057,"Sindhi Colony, Akola, Maharashtra 444004",Akola,,,https://www.google.com/maps/place/Decent+Computer+Academy/data=!4m7!3m6!1s0x3bd731ff2e7c7f97:0xe5ffff38fd4cb995!8m2!3d20.6954837!4d77.0051275!16s%2Fg%2F11h0n3jfp!19sChIJl398Lv8x1zsRlblM_Tj__-U?authuser=0&hl=en&rclk=1,http://decentacademy.in,yes,20,no,1,website,has website; outside target niche
Defence Services Academy,NDA coaching,5.0,310,7798644422,7798644422,"No.6, National Highway, Tah Dist:, Nandora, Shahapur, Maharashtra 441906",Akola,Balapur,,https://www.google.com/maps/place/Defence+Services+Academy+-+Best+Institute+for+NDA+Coaching/data=!4m7!3m6!1s0x3a2b39a12a89981b:0xfee8c4f28c74435c!8m2!3d21.153247!4d79.5715302!16s%2Fg%2F11byyfx3jl!19sChIJG5iJKqE5KzoRXEN0jPLE6P4?authuser=0&hl=en&rclk=1,https://defenceservicesacademy.com,yes,20,no,1,website,has website; outside target niche
Gothi Academy,UPSC coaching,5.0,23,7744045700,7744045700,"Shri. Vinayakplaza Appartment, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Gothi+Academy/data=!4m7!3m6!1s0x3bd72fec218e757d:0x2f7d056cf1653659!8m2!3d20.7051122!4d77.0157862!16s%2Fg%2F11qgfj7pdm!19sChIJfXWOIewv1zsRWTZl8WwFfS8?authuser=0&hl=en&rclk=1,http://gothiacademy.akamai.net.in,yes,20,no,1,website,has website; outside target niche
Institute Of Professional Banking Akola Ipb Akola,Banking coaching,4.9,34,8862010197,8862010197,"Vinayak Sankul, near Sbi Bank, opposite In Bhambulkar Hospital, Ramdaspeth, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/Institute+Of+Professional+Banking+Akola+%28IPB+AKOLA%29/data=!4m7!3m6!1s0x3bd72dbb5d022a47:0x79c51640a94bc736!8m2!3d20.7183305!4d77.0114096!16s%2Fg%2F11nnzdbg7q!19sChIJRyoCXbst1zsRNsdLqUAWxXk?authuser=0&hl=en&rclk=1,https://ipbindia.com,yes,20,no,1,website,has website; outside target niche
Nit Computer Institute,Computer classes,4.9,409,7020058974,7020058974,"Ambika Nagar Square, Umri Pragane Balapur, Malkapur, Akola, Maharashtra 444004",Akola,,,https://www.google.com/maps/place/NIT+Computer+Institute/data=!4m7!3m6!1s0x3bd72de90accbde5:0x2feb071662f14e1a!8m2!3d20.6802093!4d77.0300376!16s%2Fg%2F11ckqmy3qk!19sChIJ5b3MCukt1zsRGk7xYhYH6y8?authuser=0&hl=en&rclk=1,https://mscit.mkcl.org,yes,20,no,1,website,has website; outside target niche
Prahar Defence Academy Best NDA Academy In Nagpur Maharashtra,Army coaching,4.9,92,9730351119,9730351119,"114, Vasudev Leela Building, Pande Layout, Khamla, Pande Layout, New Sneh Nagar, Nagpur, Maharashtra 440025",Akola,Balapur,,"https://www.google.com/maps/place/Prahar+Defence+Academy+%28Best+NDA+Academy+in+Nagpur,+Maharashtra%29/data=!4m7!3m6!1s0x3bd4bf8034af44f5:0xe5d2ce6a412928!8m2!3d21.1073835!4d79.0624522!16s%2Fg%2F11pzmvjvrm!19sChIJ9USvNIC_1DsRKClBas7S5QA?authuser=0&hl=en&rclk=1",https://praharacademy.com,yes,20,no,1,website,has website; outside target niche
Chhatrapati Shivaji Maharaj Armed Forces Preparatory Institute Afpi Nagpur,Army coaching,4.8,195,9922337601,9922337601,"North Ambazari Road, Rani Sq, near Maharajbagh Road, near Jhansi Rani Metro Station, Ramdaspeth, Jhansi, Nagpur, Maharashtra 440012",Akola,Balapur,,"https://www.google.com/maps/place/Chhatrapati+Shivaji+Maharaj+Armed+Forces+Preparatory+Institute,+AFPI,+Nagpur/data=!4m7!3m6!1s0x3bd4c092ccb941c3:0x801b33dec06d8aae!8m2!3d21.1396865!4d79.0777582!16s%2Fg%2F11kk9sk7xq!19sChIJw0G5zJLA1DsRroptwN4zG4A?authuser=0&hl=en&rclk=1",http://ndavision60.com,yes,20,no,1,website,has website; outside target niche
Visionn CS Institute,CS coaching,4.8,145,9849532076,9849532076,"2nd Floor, Chippa Babaiah Complex, opposite Saibaba Temple, Kamala Nagar, Dilsukhnagar, Hyderabad, Telangana 500060",Akola,Balapur,,https://www.google.com/maps/place/Visionn+CS+Institute/data=!4m7!3m6!1s0x3bcb985871c13d53:0x4edcd6ea0a809777!8m2!3d17.3678025!4d78.5275658!16s%2Fg%2F11fx7mwd55!19sChIJUz3BcViYyzsRd5eACurW3E4?authuser=0&hl=en&rclk=1,http://visionncs.blogspot.com,yes,20,no,1,landing_page,has landing_page; outside target niche
Yta Yashotej Academy Best NDA & Cds Coaching Classes In Pune Maharashtra,NDA coaching,4.8,787,7030742778,7030742778,"Vrindavan Nagar, Yashotej Academy near ISCON Temple Katraj - Kondhwa Road, Lane No 5, Gokul Nagar Industrial Area, Pune, Maharashtra 411048",Akola,Balapur,,"https://www.google.com/maps/place/YTA+%7C+Yashotej+Academy+%7C+Best+NDA+%26+CDS+Coaching+Classes+in+Pune,+Maharashtra/data=!4m7!3m6!1s0x3bc2eaee7c7bb07d:0x71626c8bc1610194!8m2!3d18.4495991!4d73.8785967!16s%2Fg%2F11f65hxh75!19sChIJfbB7fO7qwjsRlAFhwYtsYnE?authuser=0&hl=en&rclk=1",http://yashotejacademy.com,yes,20,no,1,website,has website; outside target niche
Dignitary Defence Academy,NDA coaching,4.7,805,9119460546,9119460546,"Hatti Chowk, near bank of maharastra, Girija Shankar Society, Chhatrapati Sambhaji Nagar, Dhankawadi, Pune, Maharashtra 411043",Akola,Balapur,,https://www.google.com/maps/place/dignitary+defence+academy/data=!4m7!3m6!1s0x3bc2eabc881eb1ef:0x54ec69d75a2dfe08!8m2!3d18.4698078!4d73.8533419!16s%2Fg%2F11gh2t0js2!19sChIJ77EeiLzqwjsRCP4tWtdp7FQ?authuser=0&hl=en&rclk=1,https://dignitarydefenseacademy.com,yes,20,no,1,website,has website; outside target niche
Vijaypath Academy Best MPSC Classes In Pune,MPSC coaching,4.7,747,8530421122,8530421122,"2nd Floor, Indira Chambers, above Hotel Tilak, Ramashram Society, Perugate, Sadashiv Peth, Pune, Maharashtra 411030",Akola,Akot,,https://www.google.com/maps/place/Vijaypath+Academy+%28best+MPSC+classes+in+Pune%29/data=!4m7!3m6!1s0x3bc2c1265b89e5cb:0x92f8575a6f9a8e48!8m2!3d18.5097608!4d73.846981!16s%2Fg%2F11fl09x2dt!19sChIJy-WJWybBwjsRSI6ab1pX-JI?authuser=0&hl=en&rclk=1,https://vijaypathmpscpune.com,yes,20,no,1,website,has website; outside target niche
The Professional Computer Institute Akola,Computer classes,4.6,90,9823020509,9823020509,"Om Housing Society, Gorakshan Rd, Kapila Nagar, Akola, Maharashtra 444004",Akola,,,"https://www.google.com/maps/place/The+Professional+Computer+Institute,+Akola/data=!4m7!3m6!1s0x3bd72d584b2f7d85:0xd55d869aac15296f!8m2!3d20.6883175!4d77.0203235!16s%2Fg%2F11g_x4vvpj!19sChIJhX0vS1gt1zsRbykVrJqGXdU?authuser=0&hl=en&rclk=1",http://tpciakola.com,yes,20,no,1,website,has website; outside target niche
