business_name,category,rating,reviews,phone,whatsapp,full_address,district,taluka,city,maps_link,website,has_website,lead_score,premium_lead,branch_count,digital_presence,rejection_reason
8 To 10 All Subjects Ahmednagar Vision Academy,1st to 12th classes,4.9,43,8830110501,8830110501,"VISION ACADEMY, Professor Colony Chowk Rd, above LOVELY BAKERY, opposite SAMARTH SCHOOL, Nepti Suburban, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Best+Coaching+Classes+%7C+8+to+10+%7C+All+Subjects+%7C+Ahmednagar+%7C+Vision+Academy/data=!4m7!3m6!1s0x3bdcba7dea5abf23:0xebadecdf55742870!8m2!3d19.1198772!4d74.7349513!16s%2Fg%2F11f32mrvp7!19sChIJI79a6n263DsRcCh0Vd_sres?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Abhay Mankar Sir's Aim Coaching Classes,1st to 12th classes,4.9,264,8087960606,8087960606,"near New Jain Mandir, behind Siddhivinayak Mandir, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Abhay+Mankar+Sir%27s+Aim+Coaching+Classes/data=!4m7!3m6!1s0x3bd72f12d19ff871:0xe6cb455fd6c51056!8m2!3d20.7052077!4d77.0150659!16s%2Fg%2F11r9tyhl8j!19sChIJcfif0RIv1zsRVhDF1l9Fy-Y?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Anomalous Coaching Classes,1st to 12th classes,4.9,445,8857087569,8857087569,"3rd floor, Krushna complex, Pipeline Rd, near Shriram chowk, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/ANOMALOUS+COACHING+CLASSES%28IIT-JEE%2FNEET%2FMHT-CET%2FNDA%29/data=!4m7!3m6!1s0x3bdcba89b8bb8e55:0x3d9d71bee93c65cc!8m2!3d19.1253226!4d74.7485084!16s%2Fg%2F11ddxs8c1j!19sChIJVY67uIm63DsRzGU86b5xnT0?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Chemguru Science Academy Coaching Class,1st to 12th classes,4.9,40,9970383914,9970383914,"Jawahar chowk, opposite Mother dairy, near patanjali shopee, Ranpise Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Chemguru+Science+Academy+%28Coaching+Class%29/data=!4m7!3m6!1s0x3bd731161e5307f5:0xbcbaf2b46f40bee7!8m2!3d20.7075746!4d77.0171866!16s%2Fg%2F11jn4vjh22!19sChIJ9QdTHhYx1zsR575Ab7Tyurw?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Durekar Science Academy,1st to 12th classes,4.9,162,9595953085,9595953085,"Sona Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Durekar+Science+Academy/data=!4m7!3m6!1s0x3bdcba62b5ee2a59:0xb853b86b5e0158b8!8m2!3d19.1252293!4d74.7328691!16s%2Fg%2F11td8c60pv!19sChIJWSrutWK63DsRuFgBXmu4U7g?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Excellent Commerce Academy,1st to 12th classes,4.9,91,8975469169,8975469169,"Kiran nagar 1, near saibaba Temple Narsamma College, Amravati, Maharashtra 444606",Amravati,,,https://www.google.com/maps/place/EXCELLENT+COMMERCE+ACADEMY/data=!4m7!3m6!1s0x3bd6a5a5d51f81fb:0xb14075299e637fa2!8m2!3d20.9160631!4d77.7665848!16s%2Fg%2F11rr9020tg!19sChIJ-4Ef1aWl1jsRon9jnil1QLE?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Gupta Sirs Shri Sai Commerce Classes,1st to 12th classes,4.9,33,8149912550,8149912550,"Palash Line, near Deshmukh market, Gadge Nagar, Amravati, Maharashtra 444603",Amravati,,,https://www.google.com/maps/place/Gupta+Sirs+Shri+Sai+Commerce+Classes/data=!4m7!3m6!1s0x3bd6a367f2856e41:0x277b357cb467b792!8m2!3d20.9475047!4d77.7687575!16s%2Fg%2F11f3jw4h07!19sChIJQW6F8mej1jsRkrdntHw1eyc?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Guru Commerce Academy,1st to 12th classes,4.9,16,8888236879,8888236879,"Shrihari' Building, Sant Savta Marg, beside Prayag Lawns, Sawata Nagar, Beed, Maharashtra 431122",Beed,,,https://www.google.com/maps/place/Guru+Commerce+Academy/data=!4m7!3m6!1s0x3bc52b23dc71c85f:0xab566f5e9e4c2b6c!8m2!3d18.9978668!4d75.7603896!16s%2Fg%2F11fj6slc7n!19sChIJX8hx3CMrxTsRbCtMnl5vVqs?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
J.k. Academy All Subjects Under One Roof,1st to 12th classes,4.9,64,9623685696,9623685696,"Jamkhed Rd, near Army public school, General Vaidya Colony, jakat naka, Darewadi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/J.K.+ACADEMY+%28All+subjects+under+one+roof%29/data=!4m7!3m6!1s0x3bdcb154b17c5511:0x449b6e149d5a9b7f!8m2!3d19.0792083!4d74.7713032!16s%2Fg%2F11txjgb67z!19sChIJEVV8sVSx3DsRf5tanRRum0Q?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Jha S Academy,1st to 12th classes,4.9,203,7875100199,7875100199,"Hari Mala, Ahilyanagar - Solapur Rd, opp. Hariom steel, Wakodi Phata, Darewadi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/Jha%E2%80%99s+Academy/data=!4m7!3m6!1s0x3bdcb1b9fc93d263:0x792669bb56376693!8m2!3d19.073753!4d74.7584725!16s%2Fg%2F11sr83sv40!19sChIJY9KT_Lmx3DsRk2Y3VrtpJnk?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Joshi Coaching Classes,1st to 12th classes,4.9,76,7588224447,7588224447,"Balaji plot near Diparchan Mangal Karyalay, The Bherde Citymark, Rajapeth, Amravati, Maharashtra 444605",Amravati,,,https://www.google.com/maps/place/Joshi+Coaching+Classes/data=!4m7!3m6!1s0x3bd6a5fb0d5f14a7:0x1490e30aab3671f!8m2!3d20.9216538!4d77.7535446!16s%2Fg%2F11syr5r24j!19sChIJpxRfDful1jsRH2ezqjAOSQE?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Karale Math & B K Physics Academy A.ngar,1st to 12th classes,4.9,55,9923222488,9923222488,"3, Sona Nagar, Prashantnagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,"https://www.google.com/maps/place/Karale+Math+%26+B+K+PHYSICS+ACADEMY,A.NGAR/data=!4m7!3m6!1s0x3bdcba7d31aaa3f7:0x811f3d81922bd59b!8m2!3d19.1241897!4d74.7316935!16s%2Fg%2F11cs5b2w09!19sChIJ96OqMX263DsRm9UrkoE9H4E?authuser=0&hl=en&rclk=1",,no,70,no,1,none_found,
Nath Computer Institute Beed,1st to 12th classes,4.9,15,9881534999,9881534999,"Navghan College Rd, Bhaya Nagar, Datta Nagar, Beed, Maharashtra 431122",Beed,,,https://www.google.com/maps/place/Nath+computer+institute+beed/data=!4m7!3m6!1s0x3bc52b6d61ed4cb1:0x314d59b09a44cff3!8m2!3d18.9853866!4d75.7472211!16s%2Fg%2F11p062nx42!19sChIJsUztYW0rxTsR889EmrBZTTE?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Sf UPSC NDA Academy,1st to 12th classes,4.9,37,8668437970,8668437970,"1st floor, Gulmohar corner, Professor Colony Chowk Rd, near Swami Samarth school, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/SF+UPSC+NDA+ACADEMY/data=!4m7!3m6!1s0x3bdcbb8e80e9d8b7:0x8f118ffb80a164de!8m2!3d19.1214591!4d74.7341115!16s%2Fg%2F11x5t1vbf7!19sChIJt9jpgI673DsR3mShgPuPEY8?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Sk.s Class,1st to 12th classes,4.9,21,9545094647,9545094647,"Gaya nagar, Jalna - Beed Rd, Sanskar Colony, Beed, Maharashtra 431122",Beed,,,https://www.google.com/maps/place/Sk.S+Class/data=!4m7!3m6!1s0x3bc52ad3c04755bf:0x6ea3d1f7fcf82826!8m2!3d19.0069552!4d75.7532142!16s%2Fg%2F11bxc5wgkb!19sChIJv1VHwNMqxTsRJij4_PfRo24?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Autocrat Coaching Classes,1st to 12th classes,4.8,210,9922960305,9922960305,"Shreeji Apartment, Shreeji Apartment Ratanlal Plot, behind Vidhyut Bhavan, Soni Colony, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Autocrat+Coaching+Classes/data=!4m7!3m6!1s0x3bd7312b79e138cb:0x8869a3c75fc0a07e!8m2!3d20.712766!4d77.0087428!16s%2Fg%2F11ll0q_1g_!19sChIJyzjheSsx1zsRfqDAX8ejaYg?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Ideal Coaching Classes,1st to 12th classes,4.8,252,9604334722,9604334722,"2, Radha Nagar, Gadge Nagar, Amravati, Maharashtra 444603",Amravati,,,https://www.google.com/maps/place/Ideal+Coaching+Classes/data=!4m7!3m6!1s0x3bd6a36771eaa7c1:0x44d069d9200b10b4!8m2!3d20.9452564!4d77.7693777!16s%2Fg%2F11g9dj_p5h!19sChIJwafqcWej1jsRtBALINlp0EQ?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Kedia Commerce Classes Kc2,1st to 12th classes,4.8,272,9881331553,9881331553,"Purva Sankul Complex Opp SA College, RLT College Road, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Kedia+Commerce+Classes+KC2/data=!4m7!3m6!1s0x3bd7314ad195f2db:0x87cf2e788fcc3496!8m2!3d20.7054635!4d77.0063229!16s%2Fg%2F11ghztgp6b!19sChIJ2_KV0Uox1zsRljTMj3guz4c?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Kumar Academy Rajiv Sir,1st to 12th classes,4.8,25,9960632811,9960632811,"Jamkhed Rd, General Vaidya Colony, Arun Vaidya Colony, Darewadi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/KUMAR+ACADEMY+%28RAJIV+SIR%29/data=!4m7!3m6!1s0x3bdcb1cb30517475:0xf66a7436ac92654a!8m2!3d19.0775!4d74.77274!16s%2Fg%2F11c0xcwpf8!19sChIJdXRRMMux3DsRSmWSrDZ0avY?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Awacademy,1st to 12th classes,4.7,572,8983315203,8983315203,"AWAcademy, Rathi Nagar, Amravati, Maharashtra 444603",Amravati,,,https://www.google.com/maps/place/AWAcademy/data=!4m7!3m6!1s0x3bd6a342c373a49f:0x771934ee70000000!8m2!3d20.9496639!4d77.7669794!16s%2Fg%2F11rdx1p4mv!19sChIJn6Rzw0Kj1jsRAAAAcO40GXc?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Kandake Chemistry Academy,1st to 12th classes,4.7,28,9860729992,9860729992,"4PCJ 4FV, New Premdan Hudco, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Kandake+Chemistry+Academy/data=!4m7!3m6!1s0x3bdcba7db7b885bb:0x5d0690e9b57f239c!8m2!3d19.1203675!4d74.7311564!16s%2Fg%2F11r8_jc6k!19sChIJu4W4t3263DsRnCN_temQBl0?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Resonance Academy,1st to 12th classes,4.7,193,7758816553,7758816553,"Rangoli lawn lane, Kathora Rd, Samata Colony, Amravati, Maharashtra 444604",Amravati,,,https://www.google.com/maps/place/Resonance+Academy/data=!4m7!3m6!1s0x3bd6a33869d29a19:0x5e572438813cff7e!8m2!3d20.9616985!4d77.758921!16s%2Fg%2F12jlnxrvq!19sChIJGZrSaTij1jsRfv88gTgkV14?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Shastrakar Sir's Utkarsh Education Akola,1st to 12th classes,4.7,27,9370811902,9370811902,"Telephone Exchange, Near BSNL Krishi Nagar, Toshniwal Layout, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Shastrakar+Sir%27s+Utkarsh+Education+Akola/data=!4m7!3m6!1s0x3bd72f230cf5c23d:0xc53d1dbbe91c1a54!8m2!3d20.701811!4d77.0165106!16s%2Fg%2F11fsb1djry!19sChIJPcL1DCMv1zsRVBoc6bsdPcU?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Fca Academy,1st to 12th classes,4.6,26,9422227464,9422227464,"Lodha Heights, 1st, 2nd & 3rd Floors, Navi Peth Rd, Opp Ram Mandir, Nalegaon, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/FCA+Academy/data=!4m7!3m6!1s0x3bdcb063d0f77fc5:0xc44451e61f7a497f!8m2!3d19.0967755!4d74.7373284!16s%2Fg%2F11hbg8pk9d!19sChIJxX_30GOw3DsRf0l6H-ZRRMQ?authuser=0&hl=en&rclk=1,,no,70,no,1,none_found,
Niraj Rathi's Career Forum Akola Nrcf,1st to 12th classes,4.6,132,9422164530,9422164530,"Behind RLT College, Near New Bus Stand, कलेक्टर कॉलोनी, Akola, Maharashtra 444001",Akola,,,"https://www.google.com/maps/place/Niraj+RATHI%27S+CAREER+FORUM,+AKOLA+%28NRCF%29/data=!4m7!3m6!1s0x3bd731e30e0fbf93:0x45016fa912c142ac!8m2!3d20.7070151!4d77.0064332!16s%2Fg%2F1pyqmrv49!19sChIJk78PDuMx1zsRrELBEqlvAUU?authuser=0&hl=en&rclk=1",,no,70,no,1,none_found,
Lalit Tutorial Campus 4,1st to 12th classes,4.2,315,9049433433,9049433433,"Telephone Exchange, Near BSNL, Krishi Nagar, Toshniwal Layout, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Lalit+tutorial+campus+4/data=!4m7!3m6!1s0x3bd72e047ec2124b:0xec1197167d1aceea!8m2!3d20.7023115!4d77.0163857!16s%2Fg%2F124ypt8_3!19sChIJSxLCfgQu1zsR6s4afRaXEew?authuser=0&hl=en&rclk=1,,no,60,no,2,none_found,
Ajay Kute Academy,1st to 12th classes,4.5,305,9823651265,9823651265,"Behind Akola Akashawani Kendra, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Ajay+Kute+Academy/data=!4m7!3m6!1s0x3bd72f0e5737f7a5:0x79b9aa90d28ad2e9!8m2!3d20.7043398!4d77.011985!16s%2Fg%2F11g0sqszyj!19sChIJpfc3Vw4v1zsR6dKK0pCquXk?authuser=0&hl=en&rclk=1,,no,50,no,1,none_found,
Pol Class,1st to 12th classes,4.4,50,9970415919,9970415919,"Sona Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/POL+Class/data=!4m7!3m6!1s0x3bdcba62ad1ce1d1:0x4571b15392687a93!8m2!3d19.1247416!4d74.7331799!16s%2Fg%2F11ggphwqv_!19sChIJ0eEcrWK63DsRk3poklOxcUU?authuser=0&hl=en&rclk=1,,no,50,no,1,none_found,
Sai Coaching Classes,1st to 12th classes,4.4,33,9422865474,9422865474,"WQX7 VQG, Rathi Nagar, Gadge Nagar, Amravati, Maharashtra 444603",Amravati,,,https://www.google.com/maps/place/Sai+Coaching+Classes/data=!4m7!3m6!1s0x3bd6a3433cc106c5:0x3fa70eb8b6d0c585!8m2!3d20.9496799!4d77.7644421!16s%2Fg%2F11fxvbdp6d!19sChIJxQbBPEOj1jsRhcXQtrgOpz8?authuser=0&hl=en&rclk=1,,no,50,no,1,none_found,
Unique Academy,1st to 12th classes,4.4,8,9176204466,9176204466,"XPVX 794, Unnamed Road, Shriram Nagar, Kranti Nagar, Beed, Maharashtra 431122",Beed,,,https://www.google.com/maps/place/Unique+Academy/data=!4m7!3m6!1s0x3bc52baef059baa1:0x15b57ac16cc8c6d1!8m2!3d18.9931466!4d75.7484618!16s%2Fg%2F11h4v8wwzb!19sChIJobpZ8K4rxTsR0cbIbMF6tRU?authuser=0&hl=en&rclk=1,,no,50,no,1,none_found,
