business_name,category,rating,reviews,phone,whatsapp,full_address,district,taluka,city,maps_link,website,has_website,lead_score,premium_lead,branch_count,digital_presence,rejection_reason
Rdg Music Academy,Music classes,4.9,47,9527579920,9527579920,"Murtizapur Rd, inside RDG college Campus, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Rdg+Music+Academy+-+Collab+With+YOLO/data=!4m7!3m6!1s0x3bd72f2a8f554409:0x27d3a2b70e4f436f!8m2!3d20.7013718!4d77.0115909!16s%2Fg%2F11lng3pm_6!19sChIJCURVjyov1zsRb0NPDrei0yc?authuser=0&hl=en&rclk=1,,no,100,yes,2,none_found,
Gravity Classes Akola,IIT JEE coaching,4.8,242,9028290098,9028290098,"Ram Nagar, Chhoti Umari, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/Gravity+Classes+Akola/data=!4m7!3m6!1s0x3bd4c1278d85b555:0x5d5577df85210af4!8m2!3d20.714975!4d77.01624!16s%2Fg%2F11f5bnqrmz!19sChIJVbWFjSfB1DsR9Aohhd93VV0?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Origin Institute,IIT JEE coaching,4.8,40,7776969462,7776969462,"Z.P. Colony, behind Siddheshwar Ganpati Mandir, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Origin+Institute/data=!4m7!3m6!1s0x3bd72ff1dc4aea19:0x8e314706edd34214!8m2!3d20.7057022!4d77.0154187!16s%2Fg%2F11hdsfwb_5!19sChIJGepK3PEv1zsRFELT7QZHMY4?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Om Khotre Sir's Quanta Classes,IIT JEE coaching,4.7,58,8446622585,8446622585,"Milk Dairy Rd, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Om+Khotre+Sir%27s+QUANTA+CLASSES/data=!4m7!3m6!1s0x3bd72e031293b4fb:0xaa1aaee0603121e7!8m2!3d20.7032559!4d77.0145865!16s%2Fg%2F11hbpytx7b!19sChIJ-7STEgMu1zsR5yExYOCuGqo?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Ali Sir's Bond Career Institute,NEET coaching,4.6,43,9827422145,9827422145,"Ranpise Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Ali+Sir%27s+BOND+CAREER+INSTITUTE/data=!4m7!3m6!1s0x3bd72ff45b5c0a3d:0xe5e6e71387434983!8m2!3d20.7094248!4d77.0171285!16s%2Fg%2F11gr31s0cb!19sChIJPQpcW_Qv1zsRg0lDhxPn5uU?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Vsm And Kgp Sir's Neev Academy Akola,IIT JEE coaching,4.6,174,7219542095,7219542095,"Vidya Mandir Boys High School, Civil Line Rd, opp. Nehru Park, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/VSM+and+KGP+Sir%27s+Neev+Academy+Akola/data=!4m7!3m6!1s0x3bd73146e3a8aaeb:0xc719aeef190a8c74!8m2!3d20.701428!4d77.0096761!16s%2Fg%2F11qrfwkpn6!19sChIJ66qo40Yx1zsRdIwKGe-uGcc?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Dr Madhuri Gulhane's Biology Uccb Amravati Best NEET Biology Amravati,NEET coaching,5.0,64,7709161757,7709161757,"Prashant Bapat, Dr. Madhuri Gulhane Biology, C/o, Sharda Nagar, UCCB, Amravati, Maharashtra 444605",Amravati,,,https://www.google.com/maps/place/Dr+Madhuri+Gulhane%27s+Biology+UCCB+Amravati+Best+NEET+Biology+Amravati/data=!4m7!3m6!1s0x3bd6a3a9b73b540f:0x99736d5c805adee5!8m2!3d20.9183927!4d77.7489633!16s%2Fg%2F11hy_82_0_!19sChIJD1Q7t6mj1jsR5d5agFxtc5k?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Mentor Spoken English Class,Spoken English,5.0,405,9372345462,9372345462,"MENTOR, Beside Gurukul Classes, Shivaji Commercial Centre, Ravi Nagar, Amravati, Maharashtra 444605",Amravati,Achalpur,,"https://www.google.com/maps/place/MENTOR+SPOKEN+ENGLISH+CLASS/@20.9157223,77.7496181,17z/data=!3m1!4b1!4m6!3m5!1s0x3bd6a4b72aba751d:0x3b5fea7e50c7e177!8m2!3d20.9157223!4d77.7496181!16s%2Fg%2F11cs9mcg10?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUyNy4wIKXMDSoASAFQAw%3D%3D",,no,100,yes,2,none_found,
Nucleon Coaching Center,1st to 12th classes,5.0,31,8275288882,8275288882,"Rathi Nagar, Gadge Nagar, Amravati, Maharashtra 444603",Amravati,,,https://www.google.com/maps/place/Nucleon+Coaching+Center/data=!4m7!3m6!1s0x3bd6a3e1d61ca88b:0x210ac3bfe14db829!8m2!3d20.9505985!4d77.7660941!16s%2Fg%2F11xtglwq14!19sChIJi6gc1uGj1jsRKbhN4b_DCiE?authuser=0&hl=en&rclk=1,,no,100,yes,2,none_found,
One On One Share Market Training And Guidance Centre,1st to 12th classes,4.9,661,8983710731,8983710731,"2ND FLOOR, office, RAJKAMAL SQUARE ,ABOVE HALDIRAM STORE IN DREAMZ LANDMARK BUILDING SHARE MARKET TRAINING ONE ON ONE, Amravati, Maharashtra 444601",Amravati,,,https://www.google.com/maps/place/One+On+One+Share+Market+Training+and+Guidance+Centre/data=!4m7!3m6!1s0x3bd6a58a0129c7f9:0x554aaceaf7ffc4a2!8m2!3d20.9265674!4d77.7532162!16s%2Fg%2F11f5_l1z4r!19sChIJ-ccpAYql1jsRosT_9-qsSlU?authuser=0&hl=en&rclk=1,,no,100,yes,2,none_found,
Iin Ideal Institute Of NEET,IIT JEE coaching,4.6,20,7620599664,7620599664,"3rd Floor, Gulshan Towers, Amrawati Tahsil, Jyastambh chowk, Amravati, Maharashtra 444601",Amravati,,,https://www.google.com/maps/place/IIN+Ideal+Institute+of+NEET/data=!4m7!3m6!1s0x3bd6a53dbf372ea5:0xd8f927f0b99f0202!8m2!3d20.930639!4d77.7548938!16s%2Fg%2F11sx4lyj58!19sChIJpS43vz2l1jsRAgKfufAn-dg?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Shri Sadguru Coaching Cbse Home Dna,IIT JEE coaching,4.6,98,9822223182,9822223182,"Prabodhankar Thakare Marg, nr. Shankar Nagar, Ganesh Nagar, Gopal Nagar, Amravati, Maharashtra 444607",Amravati,,,"https://www.google.com/maps/place/Shri+Sadguru+Coaching,+CBSE+HOME,+DNA/data=!4m7!3m6!1s0x3bd6a4c6098844b7:0xb018d3c069f27b40!8m2!3d20.907129!4d77.7576789!16s%2Fg%2F11c5rp6rnc!19sChIJt0SICcak1jsRQHvyacDTGLA?authuser=0&hl=en&rclk=1",,no,100,yes,1,none_found,
Reporter Physics Classes Beed,NEET coaching,5.0,36,7350307209,7350307209,"Pangari Rd, Shahunagar, Beed, Maharashtra 431122",Beed,,,"https://www.google.com/maps/place/Reporter+Physics+Classes,Beed/data=!4m7!3m6!1s0x3bc52b63b98d2f8d:0x8cdf95167bf20b15!8m2!3d18.9953938!4d75.7507601!16s%2Fg%2F11x0c35q24!19sChIJjS-NuWMrxTsRFQvyexaV34w?authuser=0&hl=en&rclk=1",,no,100,yes,1,none_found,
Lamb's Mathematics Classes,IIT JEE coaching,4.9,73,8482954799,8482954799,"Urvi Capital, Tendulkar's Educational Hub, Pangari Rd, near Umakiran Sankul, Kranti Nagar, Beed, Maharashtra 431122",Beed,,,https://www.google.com/maps/place/Lamb%27s+Mathematics+Classes+%28+IIT+JEE+I+MHTCET+I+FOUNDATION+%29/data=!4m7!3m6!1s0x3bc52b10eea25ccd:0x33dcf7072355d936!8m2!3d18.996286!4d75.749487!16s%2Fg%2F11y9pvdby9!19sChIJzVyi7hArxTsRNtlVIwf33DM?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
