business_name,category,rating,reviews,phone,whatsapp,full_address,district,taluka,city,maps_link,website,has_website,lead_score,premium_lead,branch_count,digital_presence,rejection_reason
Newton Science Academy,NEET coaching,5.0,5,9511798538,9511798538,"lekha colony, Khoja jamat khana, B-18, near zp school, Govindpura, Mukundnagar, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Newton+Science+Academy/data=!4m7!3m6!1s0x3bdcb18fccc870ad:0xfc5a5bd4c33f05ad!8m2!3d19.1077998!4d74.7524054!16s%2Fg%2F11qb3gvpxv!19sChIJrXDIzI-x3DsRrQU_w9RbWvw?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Pendharkar Classes Rahata NEET IIT JEE MHT CET Foundation Science Commerce 11th & 12th 5th 10th Degree & Diploma Engineering,JEE Coaching,5.0,22,8805844172,8805844172,"Pendharkar Classes,Sutar Lane,Sambhaji Chowk, Tal, Rahata, Maharashtra 423107",Ahmednagar,Akole,,"https://www.google.com/maps/place/PENDHARKAR+CLASSES,+RAHATA(NEET%2FIIT%2FJEE%2FMHT-CET%2FFOUNDATION%2FSCIENCE%2FCOMMERCE%2F11TH+%26+12TH%2F5TH-10TH%2FDEGREE+%26+DIPLOMA+ENGINEERING/@19.7159778,74.4813819,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdc59e861cf5537:0x7f2ace36317a32fe!8m2!3d19.7159778!4d74.4813819!16s%2Fg%2F11p0fwnm1y?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,100,yes,1,none_found,
Shreee Ganesh Classes,1st to 12th classes,5.0,60,9834768688,9834768688,"Block No-5/4, Nirmal Chamber, Laltaki road, Tarakpur, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Shreee+Ganesh+Classes+!/data=!4m7!3m6!1s0x3bdcb06155555555:0xc2c3ca8ce6a03bee!8m2!3d19.1045988!4d74.7363815!16s%2Fg%2F11hbt4tk_7!19sChIJVVVVVWGw3DsR7jug5ozKw8I?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Trill Music Academy Savedi Branch,Private tuition,5.0,40,9890998283,9890998283,"Miskin Mala, 3rd Floor, City Center, Road, Tarakpur Rd, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Trill+Music+Academy+Savedi+Branch/data=!4m7!3m6!1s0x3bdcb17a25d33825:0xa7684659c866fb7e!8m2!3d19.1122751!4d74.7376343!16s%2Fg%2F11lgqkbq_7!19sChIJJTjTJXqx3DsRfvtmyFlGaKc?authuser=0&hl=en&rclk=1,,no,100,yes,2,none_found,
8 To 10 All Subjects Ahmednagar Vision Academy,1st to 12th classes,4.9,43,8830110501,8830110501,"VISION ACADEMY, Professor Colony Chowk Rd, above LOVELY BAKERY, opposite SAMARTH SCHOOL, Nepti Suburban, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Best+Coaching+Classes+%7C+8+to+10+%7C+All+Subjects+%7C+Ahmednagar+%7C+Vision+Academy/data=!4m7!3m6!1s0x3bdcba7dea5abf23:0xebadecdf55742870!8m2!3d19.1198772!4d74.7349513!16s%2Fg%2F11f32mrvp7!19sChIJI79a6n263DsRcCh0Vd_sres?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Anomalous Coaching Classes,1st to 12th classes,4.9,445,8857087569,8857087569,"3rd floor, Krushna complex, Pipeline Rd, near Shriram chowk, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/ANOMALOUS+COACHING+CLASSES%28IIT-JEE%2FNEET%2FMHT-CET%2FNDA%29/data=!4m7!3m6!1s0x3bdcba89b8bb8e55:0x3d9d71bee93c65cc!8m2!3d19.1253226!4d74.7485084!16s%2Fg%2F11ddxs8c1j!19sChIJVY67uIm63DsRzGU86b5xnT0?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Colours Drawing Potrait Rangoli And Mahendi Academy,SSC coaching,4.9,89,9890351213,9890351213,"Shivmangal apparent, nearGulmohar police Chowk, Gulmohar Rd, Sawli Housing Society, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,"https://www.google.com/maps/place/Colours+Drawing,Potrait+Rangoli+and+Mahendi+Academy/data=!4m7!3m6!1s0x3bdcba9c9e48b2cf:0x96710d5043a8e74b!8m2!3d19.1189283!4d74.7480516!16s%2Fg%2F11c2pg17ck!19sChIJz7JInpy63DsRS-eoQ1ANcZY?authuser=0&hl=en&rclk=1",,no,100,no,1,none_found,
Durekar Science Academy,1st to 12th classes,4.9,162,9595953085,9595953085,"Sona Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Durekar+Science+Academy/data=!4m7!3m6!1s0x3bdcba62b5ee2a59:0xb853b86b5e0158b8!8m2!3d19.1252293!4d74.7328691!16s%2Fg%2F11td8c60pv!19sChIJWSrutWK63DsRuFgBXmu4U7g?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Gravity Coaching Classes,SSC Board Classes,4.9,64,9860089372,9860089372,"Second Floor, Kasat Sankul, Akole naka, Rangargalli, Sangamner, Maharashtra 422605",Ahmednagar,Akole,,"https://www.google.com/maps/place/Gravity+Coaching+Classes/@19.5681931,74.2037096,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdd0143ff523d59:0xa8dedfde89238fce!8m2!3d19.5681931!4d74.2037096!16s%2Fg%2F11jt436ych?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,100,no,1,none_found,
J.k. Academy All Subjects Under One Roof,1st to 12th classes,4.9,64,9623685696,9623685696,"Jamkhed Rd, near Army public school, General Vaidya Colony, jakat naka, Darewadi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/J.K.+ACADEMY+%28All+subjects+under+one+roof%29/data=!4m7!3m6!1s0x3bdcb154b17c5511:0x449b6e149d5a9b7f!8m2!3d19.0792083!4d74.7713032!16s%2Fg%2F11txjgb67z!19sChIJEVV8sVSx3DsRf5tanRRum0Q?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Jha S Academy,1st to 12th classes,4.9,203,7875100199,7875100199,"Hari Mala, Ahilyanagar - Solapur Rd, opp. Hariom steel, Wakodi Phata, Darewadi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/Jha%E2%80%99s+Academy/data=!4m7!3m6!1s0x3bdcb1b9fc93d263:0x792669bb56376693!8m2!3d19.073753!4d74.7584725!16s%2Fg%2F11sr83sv40!19sChIJY9KT_Lmx3DsRk2Y3VrtpJnk?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Karale Math & B K Physics Academy A.ngar,1st to 12th classes,4.9,55,9923222488,9923222488,"3, Sona Nagar, Prashantnagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,"https://www.google.com/maps/place/Karale+Math+%26+B+K+PHYSICS+ACADEMY,A.NGAR/data=!4m7!3m6!1s0x3bdcba7d31aaa3f7:0x811f3d81922bd59b!8m2!3d19.1241897!4d74.7316935!16s%2Fg%2F11cs5b2w09!19sChIJ96OqMX263DsRm9UrkoE9H4E?authuser=0&hl=en&rclk=1",,no,100,no,1,none_found,
Mtec Spoken English Academy Expert In Spoken English,Spoken English classes,4.9,42,9226266262,9226266262,"Ekvira Chowk, Gawade Mala, Lekha Nagar road, Pipeline Rd, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/MTEC+SPOKEN+ENGLISH+ACADEMY-+Expert+in+Spoken+English/data=!4m7!3m6!1s0x3bdcbb7b636bdb9b:0x821e9ea7f71ff31e!8m2!3d19.1309943!4d74.744854!16s%2Fg%2F11b6gdm4fy!19sChIJm9trY3u73DsRHvMf96eeHoI?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Ramdin Physics Academy,IIT JEE coaching,4.9,57,8308667003,8308667003,"Sona Nagar, Rasane Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Ramdin+Physics+Academy/data=!4m7!3m6!1s0x3bdcba7d1f39f007:0x97d4ca2a8423ba02!8m2!3d19.1235483!4d74.7304162!16s%2Fg%2F11fy953dq8!19sChIJB_A5H3263DsRArojhCrK1Jc?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Sf UPSC NDA Academy,1st to 12th classes,4.9,37,8668437970,8668437970,"1st floor, Gulmohar corner, Professor Colony Chowk Rd, near Swami Samarth school, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/SF+UPSC+NDA+ACADEMY/data=!4m7!3m6!1s0x3bdcbb8e80e9d8b7:0x8f118ffb80a164de!8m2!3d19.1214591!4d74.7341115!16s%2Fg%2F11x5t1vbf7!19sChIJt9jpgI673DsR3mShgPuPEY8?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Gurukul Classes,NEET coaching,4.8,9,8796763219,8796763219,"20, Pipeline Rd, Shramik Janta Nagar, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Gurukul+classes/data=!4m7!3m6!1s0x3bdcbbe9c59691eb:0xbf35199498f5ec96!8m2!3d19.1268201!4d74.7353565!16s%2Fg%2F11jwjw79sz!19sChIJ65GWxem73DsRluz1mJQZNb8?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Kumar Academy Rajiv Sir,1st to 12th classes,4.8,25,9960632811,9960632811,"Jamkhed Rd, General Vaidya Colony, Arun Vaidya Colony, Darewadi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/KUMAR+ACADEMY+%28RAJIV+SIR%29/data=!4m7!3m6!1s0x3bdcb1cb30517475:0xf66a7436ac92654a!8m2!3d19.0775!4d74.77274!16s%2Fg%2F11c0xcwpf8!19sChIJdXRRMMux3DsRSmWSrDZ0avY?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Vision Coaching Institute,JEE Coaching,4.8,141,9150412412,9150412412,"Gunjal Plaza, New, Navin Nagar Rd, Vidhyanagar, Sangamner, Maharashtra 422605",Ahmednagar,Akole,,"https://www.google.com/maps/place/Vision+Coaching+Institute/@19.5728461,74.2123158,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdd0189e9678f75:0xf4603e838cdf44ab!8m2!3d19.5728461!4d74.2123158!16s%2Fg%2F11p0z6db0f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,100,yes,1,none_found,
Kandake Chemistry Academy,1st to 12th classes,4.7,28,9860729992,9860729992,"4PCJ 4FV, New Premdan Hudco, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Kandake+Chemistry+Academy/data=!4m7!3m6!1s0x3bdcba7db7b885bb:0x5d0690e9b57f239c!8m2!3d19.1203675!4d74.7311564!16s%2Fg%2F11r8_jc6k!19sChIJu4W4t3263DsRnCN_temQBl0?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Urja IIT Academy,IIT JEE Classes,4.7,62,9970124108,9970124108,"Dhamangaon Road, near Abhinav School, Akole, Maharashtra 422601",Ahmednagar,Akole,,"https://www.google.com/maps/place/Urja+IIT+Academy/@19.5311464,73.999084,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdd096e775f650b:0x6e570e961cfff8be!8m2!3d19.5311464!4d73.999084!16s%2Fg%2F11s8l73pxk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,100,yes,1,none_found,
Achievers Educare,IIT JEE coaching,4.6,28,8600400200,8600400200,"Jogging Track Road, Savedi, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Achievers+Educare/data=!4m7!3m6!1s0x3bdcba80c62cb2cf:0x2e33db4ef8fe7b96!8m2!3d19.1193159!4d74.735812!16s%2Fg%2F11gb3qxsg4!19sChIJz7IsxoC63DsRlnv--E7bMy4?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Andys Music Academy,Music Classes,4.6,80,9527585951,9527585951,"Petrol Pump, Rajhans doodh Dairy, Pipeline Rd, near Savedi, Waani Nagar, Bhistabag, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,"https://www.google.com/maps/place/Andys+Music+Academy/@19.1295027,74.7343334,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdcba89e8a998c7:0xf2a3b84dcdcd2166!8m2!3d19.1295027!4d74.7343334!16s%2Fg%2F11fy1d6j_x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,100,no,1,none_found,
Fca Academy,1st to 12th classes,4.6,26,9422227464,9422227464,"Lodha Heights, 1st, 2nd & 3rd Floors, Navi Peth Rd, Opp Ram Mandir, Nalegaon, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/FCA+Academy/data=!4m7!3m6!1s0x3bdcb063d0f77fc5:0xc44451e61f7a497f!8m2!3d19.0967755!4d74.7373284!16s%2Fg%2F11hbg8pk9d!19sChIJxX_30GOw3DsRf0l6H-ZRRMQ?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Sarang Gujarathi's Commerce Academy,1st to 12th classes,4.6,119,8408087676,8408087676,"SARANG GUJARATHI's COMMERCE ACADEMY, Balikashram Rd, opposite to New Arts College's Back Gate, Sudke Mala, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Sarang+Gujarathi%27s+Commerce+Academy+-+Main+Branch+%28SGCA%29/data=!4m7!3m6!1s0x3bdcb1eba52137bf:0x9d04d71c5d2f57e8!8m2!3d19.104063!4d74.7303745!16s%2Fg%2F11h7j0bsgw!19sChIJvzchpeux3DsR6FcvXRzXBJ0?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Gawande Maths Classes,NEET coaching,4.5,31,9955352323,9955352323,"Lendkar Mala, Balikashram Rd, opposite New Arts College Gate, Bagade Mala, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Gawande+Maths+Classes/data=!4m7!3m6!1s0x3bdcb0625bd6f1e1:0xac93ca03b8317d34!8m2!3d19.1044228!4d74.7303813!16s%2Fg%2F11g6ypbh0k!19sChIJ4fHWW2Kw3DsRNH0xuAPKk6w?authuser=0&hl=en&rclk=1,,no,100,yes,1,none_found,
Nata Classes In Ahmednagar Rajmudra Design Academy,NEET coaching,4.5,8,8805223915,8805223915,"4PFX 9FV Rajmudra Design Academy, Shilavihar Rd, opposite Isha's Cafe, off Shriram Chowk, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Nata+Classes+in+Ahmednagar+Rajmudra+Design+Academy/data=!4m7!3m6!1s0x3bdcba6209a6046d:0xcbcb1b5c8cd83d07!8m2!3d19.1234901!4d74.7486578!16s%2Fg%2F11g9dn24np!19sChIJbQSmCWK63DsRBz3YjFwby8s?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Prominent Spoken English & Digital Marketing Institute,Spoken English classes,4.5,217,8600000069,8600000069,"Mauli Sankul Rd, near Hotel Nishant Zopadi, Sanmitra Colony, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/PROMINENT+SPOKEN+ENGLISH+%26+DIGITAL+MARKETING+INSTITUTE/data=!4m7!3m6!1s0x3bdcba7f3c5c6a4b:0xbffd89b1cf7ea2ba!8m2!3d19.114889!4d74.729061!16s%2Fg%2F11c2pmpr4z!19sChIJS2pcPH-63DsRuqJ-z7GJ_b8?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Best NEET Pcb Science Academy Ambition Ahmednagar,NEET coaching,4.4,15,9850934924,9850934924,"Herambha Colony, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Best+NEET+%7C+PCB+%7C+Science+academy+%7C+Ambition+%7C+Ahmednagar/data=!4m7!3m6!1s0x3bdcbbe4dad4e9e9:0x3de042d96d182cc4!8m2!3d19.1273767!4d74.732874!16s%2Fg%2F11rj620g16!19sChIJ6enU2uS73DsRxCwYbdlC4D0?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Ghonse Maths Academy,NEET coaching,4.4,162,9762659465,9762659465,"Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Ghonse+Maths+Academy/data=!4m7!3m6!1s0x3bdcba7dc83d4fef:0x4502403798ef6b1d!8m2!3d19.1203002!4d74.7314275!16s%2Fg%2F1hm2vhkzv!19sChIJ7089yH263DsRHWvvmDdAAkU?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Joshi Physics Classes,NEET coaching,4.4,22,9422740495,9422740495,"4PCJ W8W, Savedi Rd, Rasane Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Joshi+Physics+Classes/data=!4m7!3m6!1s0x3bdcba7d02922463:0xc19f9c01d39f6f8a!8m2!3d19.1223679!4d74.7308402!16s%2Fg%2F11f093swxq!19sChIJYySSAn263DsRim-f0wGcn8E?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
Pol Class,1st to 12th classes,4.4,50,9970415919,9970415919,"Sona Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/POL+Class/data=!4m7!3m6!1s0x3bdcba62ad1ce1d1:0x4571b15392687a93!8m2!3d19.1247416!4d74.7331799!16s%2Fg%2F11ggphwqv_!19sChIJ0eEcrWK63DsRk3poklOxcUU?authuser=0&hl=en&rclk=1,,no,100,no,1,none_found,
G K Academy,NEET coaching,4.6,13,9850429897,9850429897,"2nd Floor, Aadarsh Paramedical Building, near Chandukaka Saraf, Maliwada, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/G+K+ACADEMY/data=!4m7!3m6!1s0x3bdcb1b93886373b:0xc04061b65d946ad2!8m2!3d19.0894785!4d74.7383938!16s%2Fg%2F11vwwx_mc5!19sChIJOzeGOLmx3DsR0mqUXbZhQMA?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,
Andy's Music Academy,Music Classes,5.0,18,8788950089,8788950089,"near, Sarasnagar Rd, Sarasnagar, Iwale Nagar, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,"https://www.google.com/maps/place/Andy's+Music+Academy/@19.0823042,74.7443294,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdcb1c7997aec3b:0x197b4ddd3e119e0a!8m2!3d19.0823042!4d74.7443294!16s%2Fg%2F11w21bw4_0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,92,no,1,none_found,
Apex Classes,Spoken English classes,5.0,5,8087116188,8087116188,"light house, 2nd Floor Opp Royal Touch Behind nala masjid Chitale road, Teli Khunt Rd, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Apex+Classes/data=!4m7!3m6!1s0x3bdcb1c4d23fb035:0x9fdafb174b73ef34!8m2!3d19.0976147!4d74.7384602!16s%2Fg%2F11gjhlrhmy!19sChIJNbA_0sSx3DsRNO9zSxf72p8?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,
Grace Music Academy,Music Classes,5.0,2,9890978997,9890978997,"Don Bosco Colony, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,Ahmednagar,,"https://www.google.com/maps/place/Grace+Music+Academy/@19.1438811,74.7194359,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdcba44daaaaaab:0x9c6c42824da94713!8m2!3d19.1438811!4d74.7194359!16s%2Fg%2F11fnh5v714?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,92,no,1,none_found,
'my English Hub' Spoken Academy,Spoken English classes,4.9,16,8857094845,8857094845,"Balikashram Rd, Siddarth Nagar, Tarakpur, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/%27%27MY+ENGLISH+HUB%27+Spoken+Academy%27/data=!4m7!3m6!1s0x3bdcbb37f14ff32d:0x2fa26eca72489c99!8m2!3d19.1059916!4d74.7303984!16s%2Fg%2F11n06nn0b9!19sChIJLfNP8Te73DsRmZxIcspuoi8?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,
Yashwant Academy Ahmednagar,1st to 12th classes,4.8,8,8830712688,8830712688,"3PVF 94F, YASHWANT"" Jijaunagar, Nagar-Kalyan Rd, near Shivneri Heights, Shrikrushna Nagar, Samata Nagar, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/YASHWANT+ACADEMY+AHMEDNAGAR/data=!4m7!3m6!1s0x3bdcb1b137afeaf7:0x708dab1352736d82!8m2!3d19.096698!4d74.7216426!16s%2Fg%2F11j5gymv9m!19sChIJ9-qvN7Gx3DsRgm1zUhOrjXA?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,
Onboard English Phonics Class Shital Swapnil Bihani,Spoken English classes,5.0,8,9370758673,9370758673,"Viraj Estate Ramkamal banglow, Tarakpur, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Onboard+English+Phonics+class+Shital+Swapnil+Bihani/data=!4m7!3m6!1s0x3bdcb1220558eab7:0x1d802c3e7b211baa!8m2!3d19.1064405!4d74.7355315!16s%2Fg%2F11w1sj5kjy!19sChIJt-pYBSKx3DsRqhshez4sgB0?authuser=0&hl=en&rclk=1,,no,87,no,1,none_found,
