business_name,category,rating,reviews,phone,whatsapp,full_address,district,taluka,city,maps_link,website,has_website,lead_score,premium_lead,branch_count,digital_presence,rejection_reason
Vastuvit Design Institute Nata Classes Ahmednagar,Private tuition,5.0,32,9011630372,9011630372,"Flat No.108, Kohinoor Plaza, Patrakar Chowk, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Vastuvit+Design+Institute+%28Nata+Classes+Ahmednagar%29/data=!4m7!3m6!1s0x3bdcbbf649d8ff87:0x2888ba7bcc3082b3!8m2!3d19.1098138!4d74.7332124!16s%2Fg%2F11pf5wm80n!19sChIJh__YSfa73DsRs4IwzHu6iCg?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Godavari Career Academy,Police bharti classes,4.9,20,9822107650,9822107650,"Bhavani Nagar, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Godavari+Career+Academy/data=!4m7!3m6!1s0x3bdcb05e9cba11b3:0x87c1120786b093b7!8m2!3d19.0869692!4d74.7392583!16s%2Fg%2F11f3tjgrph!19sChIJsxG6nF6w3DsRt5OwhgcSwYc?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Krishna Diploma Degree Engineering Classes & Engineering Project Manufacturing,Banking coaching,4.9,63,9333994444,9333994444,"Opposite to axis bank, Savedi Rd, near Yawale Chaha, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/KRISHNA+DIPLOMA+%2F+DEGREE+Engineering+Classes+%26+Engineering+Project+Manufacturing/data=!4m7!3m6!1s0x3bdcbb25ec2ccbc9:0x409fce8669ea6f70!8m2!3d19.1154717!4d74.7294626!16s%2Fg%2F11mbxk15m3!19sChIJycss7CW73DsRcG_qaYbOn0A?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Vaishnavi's Classes And Party Celebration Family Cakes At Savedi Ahmednagar Area Home Delivery,Private tuition,4.9,118,7768838027,7768838027,"Sudoha, Rasane Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,"https://www.google.com/maps/place/Vaishnavi%27s+Classes+and+Party+Celebration+Family+Cakes+at+Savedi,+Ahmednagar+Area,+Home+Delivery/data=!4m7!3m6!1s0x3bdcbbf0820f0c97:0x5b48d36507c4d941!8m2!3d19.1223067!4d74.7309116!16s%2Fg%2F11rxsxx5l6!19sChIJlwwPgvC73DsRQdnEB2XTSFs?authuser=0&hl=en&rclk=1",,no,95,no,1,none_found,outside target niche
Ask Classes,Tuition classes,4.8,40,8484846473,8484846473,"3QRH 76J, Bhingar, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/ASK+CLASSES/data=!4m7!3m6!1s0x3bdcb1cd6bed4fab:0xe926e9279d3529f1!8m2!3d19.0906025!4d74.7777805!16s%2Fg%2F11k4yp9fwd!19sChIJq0_ta82x3DsR8Sk1nSfpJuk?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Excellence Academy,Banking coaching,4.8,51,8999091348,8999091348,"Gulmohar Rd, in front of Bansi Maharaj Sweets, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Excellence+Academy/data=!4m7!3m6!1s0x3bdc8bd81c0da7dd:0xe0e59bd4e21a4f23!8m2!3d19.1215631!4d74.7369015!16s%2Fg%2F11fq2dwfk0!19sChIJ3acNHNiL3DsRI08a4tSb5eA?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Isdt Institute For Studies In Design & Technology,Computer classes,4.8,66,7720029088,7720029088,"6999, behind Cad Point, in front of Hormocare Lab, Laltaki, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/%28ISDT%29+Institute+For+Studies+in+Design+%26+Technology/data=!4m7!3m6!1s0x3bdcb07da9daaac1:0x6239152ff9ab98c4!8m2!3d19.1046158!4d74.7363339!16s%2Fg%2F11csrv21t1!19sChIJwaraqX2w3DsRxJir-S8VOWI?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Rahi Computer & Typing Institute,Computer classes,4.8,114,7020556707,7020556707,"Kapurwadi Lake Corner, Burhannagar, Nagardeole, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/Rahi+Computer+%26+Typing+Institute/data=!4m7!3m6!1s0x3bdcbaaa0da6a425:0xd76a3fa493ff70df!8m2!3d19.117713!4d74.775809!16s%2Fg%2F1q64pn0sg!19sChIJJaSmDaq63DsR33D_k6Q_atc?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Saksham Ias Academy And Library,UPSC coaching,4.8,229,7040554422,7040554422,"Balikashram Rd, Sudke Mala, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Saksham+IAS+academy+And+library/data=!4m7!3m6!1s0x3bdcb1b97116cc61:0x4286716b6bf203fe!8m2!3d19.1051075!4d74.7297398!16s%2Fg%2F11qpqbhqv7!19sChIJYcwWcbmx3DsR_gPya2txhkI?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Surya Computers & Typing Institute,Computer classes,4.8,129,8855056042,8855056042,"Solapur - Dhule National Hwy, Wakodi Phata, Wakodi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/SURYA+COMPUTERS+%26+TYPING+INSTITUTE/data=!4m7!3m6!1s0x3bdcb1cc1cccae4b:0xa5217bf7416b0d9f!8m2!3d19.0639977!4d74.7636996!16s%2Fg%2F11g6js17cm!19sChIJS67MHMyx3DsRnw1rQfd7IaU?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Svn Tutorials,Tuition classes,4.6,25,9823078726,9823078726,"3PQM 6WG, Maliwada, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/SVN+Tutorials/data=!4m7!3m6!1s0x3bdcb05f93f61bd7:0x36cea356c9fce2b4!8m2!3d19.08807!4d74.7348264!16s%2Fg%2F11f159zdrr!19sChIJ1xv2k1-w3DsRtOL8yVajzjY?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Unicorn Academy,UPSC coaching,4.6,29,7507607702,7507607702,"Sandesh Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Unicorn+Academy/data=!4m7!3m6!1s0x3bdcbb006bf7a19d:0x8d4fc2317715d94d!8m2!3d19.1214518!4d74.7357021!16s%2Fg%2F11vzdkbdcs!19sChIJnaH3awC73DsRTdkVdzHCT40?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Focus Computer And Typing Institute,Railway coaching,4.5,20,9404316529,9404316529,"Anand Vihar Apt.Behind Sanman Hotel, Malhar Chowk, Ananadnagar Railway, Station Rd, Ahilyanagar, Maharashtra 414005",Ahmednagar,,,https://www.google.com/maps/place/FOCUS+Computer+And+Typing+Institute/data=!4m7!3m6!1s0x3bdcb0f0962ae0b9:0x1f2238c263d3cd43!8m2!3d19.0788691!4d74.7263937!16s%2Fg%2F11g69h7g23!19sChIJueAqlvCw3DsRQ83TY8I4Ih8?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Thite's Shreeram Computer Typing & Shorthand Institute,Computer classes,4.5,72,9216921663,9216921663,"Ganga Chambers, Court Ln, behind Old District, Satpute Wada, Nalegaon, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Thite%27s+Shreeram+Computer+Typing+%26+Shorthand+Institute/data=!4m7!3m6!1s0x3bdcb08a6de95399:0x3228364bb4ad7c9b!8m2!3d19.0942062!4d74.7328668!16s%2Fg%2F11hc2xxq6m!19sChIJmVPpbYqw3DsRm3yttEs2KDI?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Uddhav Academy English Medium School,English academy,4.5,32,9822834949,9822834949,"Nagar-Kalyan Rd, behind of jadhav petrol pump, Shrikrushna Nagar, Samata Nagar, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Uddhav+Academy+English+Medium+School/data=!4m7!3m6!1s0x3bdcb09179229069:0x907cea3203d3a6d7!8m2!3d19.0936546!4d74.7208436!16s%2Fg%2F11dxkvtgx1!19sChIJaZAieZGw3DsR16bTAzLqfJA?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Lakshya Academy,Police bharti classes,4.3,30,9689902577,9689902577,"4P4H CX2, Sudke Mala, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Lakshya+Academy/data=!4m7!3m6!1s0x3bdcb086dcc55ae1:0x1c88b951d03bd17b!8m2!3d19.1060055!4d74.7298761!16s%2Fg%2F11c518d34z!19sChIJ4VrF3Iaw3DsRe9E70FG5iBw?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Prahar Career Academy,Defence coaching,4.3,35,7722025155,7722025155,"Aurangabad - Ahmednagar - Pune Hwy, near Madhuban Organic Restaurant, Nirmal Nagar, Burhanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Prahar+Career+Academy/data=!4m7!3m6!1s0x3bdcbbc020629177:0x67259fd024b29016!8m2!3d19.1420999!4d74.760873!16s%2Fg%2F11j5b431gw!19sChIJd5FiIMC73DsRFpCyJNCfJWc?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Dambelkar's Spoken English Classes,1st to 12th classes,4.9,58,,,"Pipeline Rd, near bharat petrol pump, Waani Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Dambelkar%27s+Spoken+English+classes/data=!4m7!3m6!1s0x3bdcbb5c672e949f:0xd9d6dccb2d526d04!8m2!3d19.1295193!4d74.7342256!16s%2Fg%2F11kc6d2n9n!19sChIJn5QuZ1y73DsRBG1SLcvc1tk?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,missing valid mobile or WhatsApp
Dambelkar's Spoken English Classes,English Speaking Classes,4.9,58,,,"Pipeline Rd, near bharat petrol pump, Waani Nagar, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,"https://www.google.com/maps/place/Dambelkar's+Spoken+English+classes/@19.1295193,74.7342256,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdcbb5c672e949f:0xd9d6dccb2d526d04!8m2!3d19.1295193!4d74.7342256!16s%2Fg%2F11kc6d2n9n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,92,no,1,none_found,missing valid mobile or WhatsApp
Avinash Classes,1st to 12th classes,4.6,57,,,"plot no 7, Pipeline Rd, Behind Tulja Bhavani Mandir, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Avinash+Classes/data=!4m7!3m6!1s0x3bdcba6159e99f5b:0x1c704f703319cae9!8m2!3d19.1302202!4d74.7285754!16s%2Fg%2F11b7clz9kl!19sChIJW5_pWWG63DsR6coZM3BPcBw?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,missing valid mobile or WhatsApp
Ada Abacus Center Achievers Destination Academy,Abacus classes,5.0,1,7722077861,7722077861,"Modern Heights, behind Badi Mariyam Masjid, Govindpura, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/ADA+Abacus+Center-+Achievers+Destination+Academy/data=!4m7!3m6!1s0x3bdcb15267be6261:0x4af73b0cb77ad9e9!8m2!3d19.1063885!4d74.7501658!16s%2Fg%2F11s4szqbf8!19sChIJYWK-Z1Kx3DsR6dl6tww790o?authuser=0&hl=en&rclk=1,,no,90,no,2,none_found,outside target niche
Shrikrishna Computer,Computer classes,5.0,42,9922595929,9922595929,"GANESH CHOWK, Fata, Bolhegaon Suburban, Nagapur, Ahilyanagar, Maharashtra 414111",Ahmednagar,,,https://www.google.com/maps/place/Shrikrishna+Computer/data=!4m7!3m6!1s0x3bdcba4110ea0067:0xa3af308760ca5cea!8m2!3d19.1395352!4d74.7135155!16s%2Fg%2F11cs1wl_jw!19sChIJZwDqEEG63DsR6lzKYIcwr6M?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Focus Computer Ahmednagar,Computer classes,4.9,400,8380075555,8380075555,"Bhopale Lane, behind Vishal Ganpati Mandir, Maliwada, Ves, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Focus+Computer+Ahmednagar/data=!4m7!3m6!1s0x3bdcb05fc51fd9f1:0x29c7fee3f469760f!8m2!3d19.0895136!4d74.7356865!16s%2Fg%2F11f57k1pry!19sChIJ8dkfxV-w3DsRD3Zp9OP-xyk?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Gigabyte Computer,Computer classes,4.9,277,9422228010,9422228010,"2nd Floor, 3P74 56W Sachin Heights, behind ADCC Bank, near Dr Chedes Dental Clinic, Kedgaon, Ahilyanagar, Maharashtra 414005",Ahmednagar,,,https://www.google.com/maps/place/Gigabyte+Computer/data=!4m7!3m6!1s0x3bdcb1005b841cf7:0xc8ec7c070ddd6d56!8m2!3d19.0629962!4d74.7055806!16s%2Fg%2F11wnjdk75h!19sChIJ9xyEWwCx3DsRVm3dDQd87Mg?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Satyam Computers,Computer classes,4.9,157,7720080009,7720080009,"Swami Samarath Samarth plaza, Delhi Gate Rd, opp. Shami Ganpati Mandir, Sarjepura city, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Satyam+Computers/data=!4m7!3m6!1s0x3bdcb089c22f27ed:0x69da862234496f05!8m2!3d19.0973352!4d74.7327278!16s%2Fg%2F11clwjf4dl!19sChIJ7Scvwomw3DsRBW9JNCKG2mk?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Believe Study Hub,English academy,4.7,227,9552061744,9552061744,"Chitale Rd, in front of Datta Bakery, near Nehru market, Sarjepura city, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Believe+Study+Hub/data=!4m7!3m6!1s0x3bdcb14ecd64413d:0x5b896991259166dd!8m2!3d19.0965732!4d74.7343411!16s%2Fg%2F11fslltqnr!19sChIJPUFkzU6x3DsR3WaRJZFpiVs?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Focus Computers,Computer classes,4.6,107,7776043043,7776043043,"Ibrahim mension, behind old vikhe school, Darga Daira, Mukundnagar, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/FOCUS+COMPUTERS/data=!4m7!3m6!1s0x3bdcb120e7a8541d:0xd1a08a7e6b7a6082!8m2!3d19.1084739!4d74.7540382!16s%2Fg%2F11y434mlzc!19sChIJHVSo5yCx3DsRgmB6a36KoNE?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Rupibai Motilalji Bora New English School,English academy,4.3,80,8275200117,8275200117,"3PQM X98, Wadia Park Rd, Maliwada, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Rupibai+Motilalji+Bora+New+English+School/data=!4m7!3m6!1s0x3bdcb0600225f959:0x51f70ce3a976f4b5!8m2!3d19.0899034!4d74.7334503!16s%2Fg%2F1twyx_gq!19sChIJWfklAmCw3DsRtfR2qeMM91E?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Shree Sai English Medium School & Jr. College,1st to 12th classes,4.2,68,,,"Pipeline Rd, Gawade Mala, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/SHREE+SAI+ENGLISH+MEDIUM+SCHOOL+%26+JR.+COLLEGE/data=!4m7!3m6!1s0x3bdcba8941afa6a9:0xb4cdcca528a71be7!8m2!3d19.1324527!4d74.7431202!16s%2Fg%2F11c2pxctg7!19sChIJqaavQYm63DsR5xunKKXMzbQ?authuser=0&hl=en&rclk=1,,no,87,no,1,none_found,missing valid mobile or WhatsApp
Cad Hub Skill Training Center,Computer classes,5.0,3,9850988825,9850988825,"3PXJ 3RV, Delhi Gate Rd, Bagroja Hudco Colony, Sarjepura city, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/CAD+HUB+Skill+Training+Center/data=!4m7!3m6!1s0x3bdcb1000aec6ae3:0x1103bb154415f056!8m2!3d19.097736!4d74.7320359!16s%2Fg%2F11w1kg2h1s!19sChIJ42rsCgCx3DsRVvAVRBW7AxE?authuser=0&hl=en&rclk=1,,no,85,no,2,none_found,outside target niche
Everest Career Acadamy Campus,Railway coaching,5.0,20,,,"Hingangaon, Jakhangaon, Maharashtra 414103",Ahmednagar,,,https://www.google.com/maps/place/Everest+Career+Acadamy+campus/data=!4m7!3m6!1s0x3bdcb919d9de8815:0x360fd3615711ccae!8m2!3d19.1082024!4d74.6410724!16s%2Fg%2F11v3m_gq4x!19sChIJFYje2Rm53DsRrswRV2HTDzY?authuser=0&hl=en&rclk=1,,no,85,no,2,none_found,missing valid mobile or WhatsApp; outside target niche
Vision Coaching Institute Akole,IIT JEE Classes,5.0,1,,,"Kolhar Ghoti Road, Akole, Maharashtra 422601",Ahmednagar,Akole,,"https://www.google.com/maps/place/Vision+Coaching+Institute+Akole/@19.5408772,74.0083574,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdd090049445f8b:0x8aaa7219e9469c0e!8m2!3d19.5408772!4d74.0083574!16s%2Fg%2F11y31kg10m?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",,no,85,no,1,none_found,missing valid mobile or WhatsApp
Armoured Corps Center And School,Army coaching,4.5,26,,,"3Q9R FJF, DMR Area, Nimbodi, Maharashtra 414002",Ahmednagar,,,https://www.google.com/maps/place/Armoured+Corps+Center+And+School/data=!4m7!3m6!1s0x3bdcae2d9b3bd1fb:0x48ba7962368f28e!8m2!3d19.0686967!4d74.7915408!16s%2Fg%2F11g7ct5ply!19sChIJ-9E7my2u3DsRjvJoI5aniwQ?authuser=0&hl=en&rclk=1,,no,85,no,2,none_found,missing valid mobile or WhatsApp; outside target niche
Nucleus Classes,IIT JEE coaching,3.0,2,9503339069,9503339069,"Gulmohar Rd, opposite to Anand School, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Nucleus+Classes/data=!4m7!3m6!1s0x3bdcbb76b937cced:0x32f76e8cea2a32!8m2!3d19.121356!4d74.7414522!16s%2Fg%2F11ryzd654l!19sChIJ7cw3uXa73DsRMirqjG73MgA?authuser=0&hl=en&rclk=1,,no,85,no,1,none_found,rating below 4.2 or missing
Bansod's Classes,NEET coaching,2.3,12,8380050071,8380050071,"Swastik Chowk, Tilak Rd, opposite Wadia Park Road, Maliwada, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/Bansod%27s+classes/data=!4m7!3m6!1s0x3bdcb1a3ddbb20a5:0xd55010aba525ea11!8m2!3d19.0853254!4d74.7325448!16s%2Fg%2F11q28nhp_p!19sChIJpSC73aOx3DsREeolpasQUNU?authuser=0&hl=en&rclk=1,,no,85,no,1,none_found,rating below 4.2 or missing
Aarav Engineering Classes,Computer classes,5.0,32,,,"baijabai society, Pipeline Rd, behind SAGAR HOTEL, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/aarav+engineering+classes/data=!4m7!3m6!1s0x3bdcbb1dec96334f:0x298ccf89246954e5!8m2!3d19.1277564!4d74.7478718!16s%2Fg%2F11j1pmv3b8!19sChIJTzOW7B273DsR5VRpJInPjCk?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,missing valid mobile or WhatsApp; outside target niche
Apprize Tutorials,Commerce classes,5.0,1,9923136446,9923136446,"Lodha Heights, 1st, Chitale Rd, Nalegaon, Ahilyanagar, Maharashtra 414001",Ahmednagar,,,https://www.google.com/maps/place/AppriZe+Tutorials/data=!4m7!3m6!1s0x3bdcb174638f9d27:0x5c5eed08f1ceb74!8m2!3d19.0967755!4d74.7373284!16s%2Fg%2F11r5syfybk!19sChIJJ52PY3Sx3DsRdOscj9DuxQU?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Asha Computer Typing Institute,Computer classes,5.0,1,9225730429,9225730429,"D-38, Premdan Hudco, Savedi, Ahilyanagar, Maharashtra 414003",Ahmednagar,,,https://www.google.com/maps/place/Asha+Computer+Typing+Institute/data=!4m7!3m6!1s0x3bdcba7e7c000001:0xb696b432a57c1f72!8m2!3d19.1192096!4d74.7316867!16s%2Fg%2F11c2prnhlt!19sChIJAQAAfH663DsRch98pTK0lrY?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Blue Diamond Academy School,English academy,5.0,14,7219336094,7219336094,"Vadgaon Gupta Rd, buypass Rd, Wadgaon Gupta, Maharashtra 414111",Ahmednagar,,,"https://www.google.com/maps/place/Blue+Diamond+Academy,School/data=!4m7!3m6!1s0x3bdcbbf47be7758b:0x95dbd86b4e722b4b!8m2!3d19.1703132!4d74.7180708!16s%2Fg%2F11j10r4r8v!19sChIJi3Xne_S73DsRSytyTmvY25U?authuser=0&hl=en&rclk=1",,no,80,no,1,none_found,outside target niche
