business_name,category,rating,reviews,phone,whatsapp,full_address,district,taluka,city,maps_link,website,has_website,lead_score,premium_lead,branch_count,digital_presence,rejection_reason
Captain Subhash Nirmale Career Academy Kanshivni Akola,Army coaching,4.4,85,9623987666,9623987666,"Kanshiwani, Maharashtra 444102",Akola,,,"https://www.google.com/maps/place/Captain+Subhash+Nirmale+Career+Academy+Kanshivni,Akola/data=!4m7!3m6!1s0x3bd72b242e2dacf5:0xb97bb988834fd891!8m2!3d20.6218818!4d77.193536!16s%2Fg%2F11hdltr34q!19sChIJ9awtLiQr1zsRkdhPg4i5e7k?authuser=0&hl=en&rclk=1",,no,95,no,1,none_found,outside target niche
Yuvatarang Junior College And Yuvatarang Defence Academy,Army coaching,4.3,203,7660904411,7660904411,"Yuvatarang junior college H no 11-1/A/1 Mallapur village Balapur mandal, Hyderabad, Telangana 500005",Akola,Balapur,,https://www.google.com/maps/place/YUVATARANG+JUNIOR+COLLEGE+AND+YUVATARANG+DEFENCE+ACADEMY/data=!4m7!3m6!1s0x3bcba2eccff63a4d:0x353bad3712611d4f!8m2!3d17.2874043!4d78.4921945!16s%2Fg%2F11cn9z06kh!19sChIJTTr2z-yiyzsRTx1hEjetOzU?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Maharashtra Academy,UPSC coaching,4.2,21,9371555525,9371555525,"Shakambari square (So2), Durga chowk, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Maharashtra+Academy/data=!4m7!3m6!1s0x3bd7317a37dc0243:0x4a2a87c5ca2277d1!8m2!3d20.7144773!4d77.0090008!16s%2Fg%2F11s2jdqrn0!19sChIJQwLcN3ox1zsR0XciysWHKko?authuser=0&hl=en&rclk=1,,no,95,no,1,none_found,outside target niche
Awake Institute Of Skill Development,Spoken English classes,5.0,47,,,"akash Institute, Civil Line Chowk, Wakapur, Renuka Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/AWAKE+INSTITUTE+OF+SKILL+DEVELOPMENT/data=!4m7!3m6!1s0x3bd72f158bb23a65:0x78ce19ac67719fee!8m2!3d20.7086127!4d76.9816739!16s%2Fg%2F11sd8q22kv!19sChIJZTqyixUv1zsR7p9xZ6wZzng?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,missing valid mobile or WhatsApp
Special Coaching Classes,1st to 12th classes,5.0,62,,,"Sundar Sadan, 1st Floor, near Telephone Exchange, Toshniwal Layout, Dwarka Nagri, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Special+Coaching+Classes/data=!4m7!3m6!1s0x3bd72fd1fbac362b:0x108466ef91511131!8m2!3d20.7031787!4d77.0159866!16s%2Fg%2F11j0jg8lw6!19sChIJKzas-9Ev1zsRMRFRke9mhBA?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,missing valid mobile or WhatsApp
Achieve The Institute Of Value Education अचिव ईस्टीट्युट,1st to 12th classes,4.9,72,,,"Ganesh nagar, behind Swami Samartha Temple, near flour mill, Chhoti Umari, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/Achieve-The+Institute+Of+Value+Education+%E0%A4%85%E0%A4%9A%E0%A4%BF%E0%A4%B5+%E0%A4%88%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%80%E0%A4%9F%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%9F/data=!4m7!3m6!1s0x3bd72e1e218c5501:0xd3fba99f738589b1!8m2!3d20.7131624!4d77.0211637!16s%2Fg%2F11c6vrbd3w!19sChIJAVWMIR4u1zsRsYmFc5-p-9M?authuser=0&hl=en&rclk=1,,no,92,no,1,none_found,missing valid mobile or WhatsApp
Late Diwaliben Sedani English Medium School Akot,English academy,4.5,24,9822551209,9822551209,"4394 R62, road, opp. ITI popatkheda, Akot, Maharashtra 444101",Akola,Akot,,https://www.google.com/maps/place/Late+Diwaliben+Sedani+English+Medium+School+Akot/data=!4m7!3m6!1s0x3bd71affc279c275:0xcb049137660df8cb!8m2!3d21.1195157!4d77.0555118!16s%2Fg%2F11c206xhyg!19sChIJdcJ5wv8a1zsRy_gNZjeRBMs?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Science Club Akola,Science academy,4.3,28,7242454937,7242454937,"P269 5WR Moreshwar Colony, Khedkar Nagar, Chhoti Umari, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Science+Club+Akola/data=!4m7!3m6!1s0x3bd72e1a3157ee3b:0x838c7bdc55950913!8m2!3d20.710439!4d77.0194186!16s%2Fg%2F11bbxgd8v9!19sChIJO-5XMRou1zsREwmVVdx7jIM?authuser=0&hl=en&rclk=1,,no,90,no,1,none_found,outside target niche
Shri Shivaji College Of Arts Commerce And Science,CA coaching,4.3,536,7249085596,7249085596,"PXCX 5JP, Near Shivaji Park, Akot Road, Pin-Code:, Deshmukh Peth, Akola, Maharashtra 444003",Akola,Akot,,"https://www.google.com/maps/place/SHRI+SHIVAJI+COLLEGE+OF+ARTS,+COMMERCE+AND+SCIENCE,/data=!4m7!3m6!1s0x3bd73123b9aa31ff:0xa3aa48085f476f04!8m2!3d20.720599!4d77.0005081!16s%2Fg%2F11h2722c64!19sChIJ_zGquSMx1zsRBG9HXwhIqqM?authuser=0&hl=en&rclk=1",,no,90,no,1,none_found,outside target niche
Vrindavan Music School वृंदावन संगीत विद्यालय,Music classes,5.0,109,,,"near gayatri mata mandir, Siddharth Nagar, Mothi Umri, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/Vrindavan+Music+School+%E0%A4%B5%E0%A5%83%E0%A4%82%E0%A4%A6%E0%A4%BE%E0%A4%B5%E0%A4%A8+%E0%A4%B8%E0%A4%82%E0%A4%97%E0%A5%80%E0%A4%A4+%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF/data=!4m7!3m6!1s0x3bd72ff922a3391f:0x921ffb918b089f51!8m2!3d20.713544!4d77.035751!16s%2Fg%2F11kkb3w9t8!19sChIJHzmjIvkv1zsRUZ8Ii5H7H5I?authuser=0&hl=en&rclk=1,,no,87,no,1,none_found,missing valid mobile or WhatsApp
Aski Kids Pre School,Kids learning center,5.0,4,8658217317,8658217317,"33V7 92X, Somwar Ves, Keshavraj Vetaal, Akot, Maharashtra 444101",Akola,Akot,,https://www.google.com/maps/place/Aski+Kids+Pre+School/data=!4m7!3m6!1s0x3bd71b181617efb7:0xeca20e4e9180cf93!8m2!3d21.0934821!4d77.0626015!16s%2Fg%2F11q8gdbhln!19sChIJt-8XFhgb1zsRk8-AkU4Oouw?authuser=0&hl=en&rclk=1,,no,85,no,2,none_found,not coaching/academy related; outside target niche
Infinity Coaching Classes Akola,NEET coaching,5.0,11,,,"behind Kala Maroti Mandir Road, Ram Nagar, Ranpise Nagar, Akola, Maharashtra 444005",Akola,,,"https://www.google.com/maps/place/Infinity+Coaching+Classes,+Akola/data=!4m7!3m6!1s0x3bd72f30e0017631:0x40b503a24985409f!8m2!3d20.7115489!4d77.0136856!16s%2Fg%2F11tc1vsdyc!19sChIJMXYB4DAv1zsRn0CFSaIDtUA?authuser=0&hl=en&rclk=1",,no,85,no,1,none_found,missing valid mobile or WhatsApp
Shrikant Lande Sir's NEET JEE CET Coaching Classes,NEET coaching,5.0,3,,,"P238 Q38, A/5/1032, Milk Dairy Rd, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/SHRIKANT+LANDE+SIR%27S+NEET%2FJEE%2FCET+COACHING+CLASSES/data=!4m7!3m6!1s0x3bd72f004fb45d57:0xac397abba5542c20!8m2!3d20.7044671!4d77.0152002!16s%2Fg%2F11wbvj81wj!19sChIJV120TwAv1zsRICxUpbt6Oaw?authuser=0&hl=en&rclk=1,,no,85,no,1,none_found,missing valid mobile or WhatsApp
Bouncy Bounce Preschool And Activity Centre,Kids learning center,4.8,13,7276500723,7276500723,"Varhad CT scan, opposite lane of Shitlamata mandir, Shastri Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Bouncy+Bounce+PreSchool+and+Activity+Centre/data=!4m7!3m6!1s0x3bd72f5703e389c9:0xeebe43d73e9bf226!8m2!3d20.7049579!4d77.0145129!16s%2Fg%2F11w9sgydvd!19sChIJyYnjA1cv1zsRJvKbPtdDvu4?authuser=0&hl=en&rclk=1,,no,85,no,2,none_found,not coaching/academy related; outside target niche
Surbhi Computer Center Akot,Computer classes,4.7,10,9822457299,9822457299,"Yakub Pura Rd, Yaqub Pura, Bhavani, Akot, Maharashtra 444101",Akola,Akot,,"https://www.google.com/maps/place/Surbhi+Computer+Center,+Akot/data=!4m7!3m6!1s0x3bd71b62fd061af3:0x6c7e959726f38bc9!8m2!3d21.099585!4d77.0578902!16s%2Fg%2F11h9p6t6d7!19sChIJ8xoG_WIb1zsRyYvzJpeVfmw?authuser=0&hl=en&rclk=1",,no,85,no,2,none_found,outside target niche
Agrawal Commerce Academy Akola,Commerce classes,5.0,2,9960220131,9960220131,"101, Shri Gokul Apt, Gorakshan Rd, opp. Power House, near Vatsal Hospital, Kapila Nagar, Akola, Maharashtra 444004",Akola,,,https://www.google.com/maps/place/Agrawal+Commerce+Academy+Akola/data=!4m7!3m6!1s0x3bd731b144c5b105:0xdf15053c4bcccefa!8m2!3d20.6918363!4d77.0172483!16s%2Fg%2F11j3x4h_8q!19sChIJBbHFRLEx1zsR-s7MSzwFFd8?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Akola Coaching Classes,Banking coaching,5.0,1,9834427915,9834427915,"Old SBI Bank, Barshitakli Rd, New Khetan Nagar, Kaulkhed, Akola, Maharashtra 444004",Akola,Barshitakli,,https://www.google.com/maps/place/Akola+Coaching+Classes/data=!4m7!3m6!1s0x3bd72d1e2b1efd93:0x88f35ce062e3e008!8m2!3d20.675979!4d77.015749!16s%2Fg%2F11y1h5w56w!19sChIJk_0eKx4t1zsRCODjYuBc84g?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Rising Super Abacus Academy,Abacus classes,5.0,2,9921834797,9921834797,"Jijamata Square, SSGM English School Rd, nr. Dr. Thakur Homeopathy Clinic, Adarsha Nagar, SBI Colony, Shegaon, Maharashtra 444203",Akola,Balapur,,https://www.google.com/maps/place/Rising+Super+Abacus+Academy/data=!4m7!3m6!1s0x3bd745a0e6bc072f:0x26b014f784c268fe!8m2!3d20.7887743!4d76.683566!16s%2Fg%2F11vz53th1q!19sChIJLwe85qBF1zsR_mjChPcUsCY?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Sawarkar Computer Typing Institute,Computer classes,5.0,2,7020470210,7020470210,"1, Narsingh Rd, near Indian Bank, Budhwari Ves, Gaulipura, Akot, Maharashtra 444101",Akola,Akot,,https://www.google.com/maps/place/SAWARKAR+COMPUTER+TYPING+INSTITUTE/data=!4m7!3m6!1s0x3bd71b5ae8e800c5:0x85e9113ce9301d83!8m2!3d21.0965457!4d77.0565026!16s%2Fg%2F11smnw77tq!19sChIJxQDo6Fob1zsRgx0w6TwR6YU?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Scholar's Commerce And Science Academy Akola,Science academy,5.0,1,7276429064,7276429064,"Mominpura, Akola, Maharashtra 444006",Akola,,,https://www.google.com/maps/place/Scholar%27s+Commerce+and+Science+Academy+Akola/data=!4m7!3m6!1s0x3bd73101da1245b5:0xa1d1bcb022148f5a!8m2!3d20.7151668!4d76.9980958!16s%2Fg%2F11m9qbymt7!19sChIJtUUS2gEx1zsRWo8UIrC80aE?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Surani Coaching Classes,Aptitude classes,5.0,4,9561556522,9561556522,"PR98 P3G, Paras, Maharashtra 444109",Akola,Balapur,,https://www.google.com/maps/place/SURANI+Coaching+Classes/data=!4m7!3m6!1s0x3bd749d1f7dbd007:0x5f2deda6aae0cc5a!8m2!3d20.7193068!4d76.8152173!16s%2Fg%2F11c6__vhty!19sChIJB9Db99FJ1zsRWszgqqbtLV8?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Suyash Coaching Classes Hiwarkhed,Tuition classes,5.0,1,9422352172,9422352172,"Yaqub Pura, Hiwarkhed, Akot, Maharashtra 444101",Akola,Akot,,https://www.google.com/maps/place/Suyash+coaching+classes+Hiwarkhed/data=!4m7!3m6!1s0x3bd71b2919b4a4cd:0xc910af3234524b32!8m2!3d21.0984375!4d77.0638125!16s%2Fg%2F11kxggvzpn!19sChIJzaS0GSkb1zsRMktSNDKvEMk?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Nina More Knowledge Academy,CMA coaching,4.9,222,,,"Manorama Bhavan, Alsi Plot 393, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Nina+More+Knowledge+Academy/data=!4m7!3m6!1s0x3bd731aec955fb77:0x1d7bf7c099737bd5!8m2!3d20.6998856!4d77.0049401!16s%2Fg%2F11hz6tm3yy!19sChIJd_tVya4x1zsR1XtzmcD3ex0?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,missing valid mobile or WhatsApp; outside target niche
Universal Ms Cit Computer Institute And Maths & Physics Classes Akot,Computer classes,4.9,10,9762652365,9762652365,"Gajanan Nagar, Akot, Maharashtra 444101",Akola,Akot,,https://www.google.com/maps/place/UNIVERSAL+MS-CIT+COMPUTER+INSTITUTE+and+Maths+%26+Physics+Classes+Akot/data=!4m7!3m6!1s0x3bd71b58b6da3c27:0x589b4f0f18b8ad1d!8m2!3d21.1025775!4d77.059262!16s%2Fg%2F11p02fxzts!19sChIJJzzatlgb1zsRHa24GA9Pm1g?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Param Style Academy L Police Bharati Combine B C All Competitive Exams,Police bharti classes,4.7,90,,,"above Navneet Tred Mark Complex, Gadge Nagar, Amravati, Maharashtra 444603",Akola,Akot,,https://www.google.com/maps/place/Param+Style+Academy+l+POLICE+BHARATI+%7C+Combine+B+%2B+C+%7C+All+Competitive+exams/data=!4m7!3m6!1s0x3bd6a3bd035a86f1:0x5d9c7baab7cfc512!8m2!3d20.945578!4d77.7667125!16s%2Fg%2F11m68gkmdm!19sChIJ8YZaA72j1jsREsXPt6p7nF0?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,missing valid mobile or WhatsApp; outside target niche
Lokseva Career Academy Akola,MPSC coaching,4.5,2,9096430999,9096430999,"Ratan Lal plot, near King bakery Shiloh building, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Lokseva+career+Academy+Akola/data=!4m7!3m6!1s0x3bd73164b7040a7d:0x90716532e0260b9b!8m2!3d20.707883!4d77.0099955!16s%2Fg%2F11rylmljl5!19sChIJfQoEt2Qx1zsRmwsm4DJlcZA?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche
Padhye Education,IIT JEE coaching,4.0,60,,,"Dwarka Nagri, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/Padhye+Education/data=!4m7!3m6!1s0x3bd72e047f92d96f:0xb68a518cbaa6ebf3!8m2!3d20.7026413!4d77.0166071!16s%2Fg%2F1tgc7_0p!19sChIJb9mSfwQu1zsR8-umuoxRirY?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,missing valid mobile or WhatsApp; rating below 4.2 or missing
Santosh Kute Coaching Classes,CA coaching,3.8,91,9850398087,9850398087,"Near Kala Maroti Temple, Ranpise Nagar, Akola, Maharashtra 444005",Akola,Akot,,https://www.google.com/maps/place/Santosh+Kute+Coaching+Classes/data=!4m7!3m6!1s0x3bd72e1d20a858e7:0x5d79ff3aad364fd7!8m2!3d20.710927!4d77.0144963!16s%2Fg%2F12m93cb05!19sChIJ51ioIB0u1zsR1082rTr_eV0?authuser=0&hl=en&rclk=1,,no,80,no,1,none_found,outside target niche; rating below 4.2 or missing
A Coaching Classes .....,1st to 12th classes,5.0,10,,,"P246 8HC, Amankhan Plot, Ranpise Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/A+coaching+classes+...../data=!4m7!3m6!1s0x3bd72e1d4f43667d:0xd6ddbc5991c3bd13!8m2!3d20.7058213!4d77.0113913!16s%2Fg%2F11fyx9rsy6!19sChIJfWZDTx0u1zsRE73DkVm83dY?authuser=0&hl=en&rclk=1,,no,77,no,1,none_found,missing valid mobile or WhatsApp
Ignite Coaching Classes,1st to 12th classes,5.0,1,,,"P28M R7J, Mothi Umri Main Rd, Fattepurwadi, Vitthal Nagar, Mothi Umri, Akola, Maharashtra 444005",Akola,,,https://www.google.com/maps/place/Ignite+coaching+classes/data=!4m7!3m6!1s0x3bd72fb7830ed9bf:0xb70cbd09a557e188!8m2!3d20.7170771!4d77.0331525!16s%2Fg%2F11kbnkk821!19sChIJv9kOg7cv1zsRiOFXpQm9DLc?authuser=0&hl=en&rclk=1,,no,77,no,1,none_found,missing valid mobile or WhatsApp
Infinity Coaching Classes Akola,HSC Classes,5.0,11,,,"behind Kala Maroti Mandir Road, Ram Nagar, Ranpise Nagar, Akola, Maharashtra 444005",Akola,,,"https://www.google.com/maps/place/Infinity+Coaching+Classes,+Akola/@20.7115489,77.0136856,17z/data=!3m1!4b1!4m6!3m5!1s0x3bd72f30e0017631:0x40b503a24985409f!8m2!3d20.7115489!4d77.0136856!16s%2Fg%2F11tc1vsdyc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",,no,77,no,1,none_found,missing valid mobile or WhatsApp
Rathi Coaching Classes Akot,1st to 12th classes,4.2,11,,,"33Q2 QP8, Shivaji Colony, Gokul Colony, Akot, Maharashtra 444101",Akola,Akot,,"https://www.google.com/maps/place/Rathi+Coaching+Classes,+Akot/data=!4m7!3m6!1s0x3bd71a3413c2e749:0x75bbe002866efa29!8m2!3d21.0894214!4d77.05182!16s%2Fg%2F11gfngq9f5!19sChIJSefCEzQa1zsRKfpuhgLgu3U?authuser=0&hl=en&rclk=1",,no,77,no,1,none_found,missing valid mobile or WhatsApp
English Grammar Academy,1st to 12th classes,4.0,2,9766001517,9766001517,"P268 7F2, near bara jyotirling temple, Ranpise Nagar, Akola, Maharashtra 444001",Akola,,,https://www.google.com/maps/place/English+Grammar+Academy/data=!4m7!3m6!1s0x3bd72fd99ab779c9:0xc0dd643724f1cfca!8m2!3d20.7106482!4d77.016151!16s%2Fg%2F11v60pjrc4!19sChIJyXm3mtkv1zsRys_xJDdk3cA?authuser=0&hl=en&rclk=1,,no,77,no,1,none_found,rating below 4.2 or missing
Physics By Dandale Classes,1st to 12th classes,3.9,38,,,"Param, Umiya Asara Colony, Akot, Maharashtra 444101",Akola,Akot,,https://www.google.com/maps/place/PHYSICS+by+Dandale+Classes/data=!4m7!3m6!1s0x3bd71b53d8dee747:0xd30cc0f9d96d7a20!8m2!3d21.0911763!4d77.0557325!16s%2Fg%2F11j496wm6s!19sChIJR-fe2FMb1zsRIHpt2fnADNM?authuser=0&hl=en&rclk=1,,no,77,no,1,none_found,missing valid mobile or WhatsApp; rating below 4.2 or missing
Institute Of Vocational And Technical Education Akola,1st to 12th classes,3.0,1,8698510392,8698510392,"Gorakshan Rd, Bhandaraj BK, Akola, Maharashtra 444001",Akola,,,"https://www.google.com/maps/place/Institute+of+Vocational+and+Technical+Education,+Akola/data=!4m7!3m6!1s0x3bd731d0175dff7b:0x47ff461d6ce07940!8m2!3d20.7007416!4d77.0078561!16s%2Fg%2F11q95f_tb0!19sChIJe_9dF9Ax1zsRQHngbB1G_0c?authuser=0&hl=en&rclk=1",,no,77,no,1,none_found,rating below 4.2 or missing
